Student_ID,Date,Subject,Attendance_Status
S11951,2024-05-30,Science, late
S06007,2024-05-08,Geography,absnt
S05230,2025-01-04,Arabic,Late
S11537,2024-12-10,Arabic,absnt
S01598,2024-04-21,English, late
S03711,2024-05-06,Science,left early
S08268,2025-01-21,Math,left early
S00856,2024-07-30,History, late
S06110,2024-12-21,Science,PRESENT 
S11181,2024-10-26,Arabic,Present
S11470,2024-10-17,Arabic,PRESENT 
S01206,2024-12-24,Science,Late
S02184,2024-07-03,Arabic,Late
S04835,2024-03-10,Science,Present
S12019,2024-07-21,Math,Late
S08372,2024-07-30,Arabic,Absent
S09808,2024-08-15,Science,excused
S11190,2024-12-09,Science,excused
S02572,2024-12-12,Science,left early
S01028,2024-05-03,Arabic,Absent
S06220,2025-01-29,Math,Absent
S05319,2024-06-28,Geography,absnt
S01240,2024-12-15,Arabic,excused
S03363,2024-06-20,Science,PRESENT 
S03544,2024-11-05,English,Present
S11159,2024-05-05,Math,absnt
S00788,2024-10-26,Math,left early
S04703,2024-08-14,Math,PRESENT 
S05333,2024-10-01,Arabic,Late
S11733,2024-09-28,English,left early
S00251,2024-04-21,Math,excused
S05392,2025-03-06,Science,excused
S10942,2024-12-30,Geography,left early
S03276,2025-02-05,History,excused
S03587,2025-01-18,Arabic,PRESENT 
S00087,2024-10-20,English,excused
S03582,2024-10-05,English,excused
S01697,2024-08-02,Science,excused
S02574,2025-02-18,English,Late
S12134,2024-10-25,Arabic,excused
S08551,2024-11-19,Math, late
S04187,2025-03-06,History,PRESENT 
S05681,2024-05-04,Science,Late
S08154,2024-03-27,Geography,Present
S01084,2024-12-14,History,Absent
S02514,2024-08-23,English,Absent
S11551,2024-06-11,Science,absnt
S00621,2024-03-29,Science,Present
S00721,2025-02-05,Arabic,PRESENT 
S02160,2024-10-10,Geography,left early
S08691,2024-03-14,Science,excused
S03996,2024-05-10,History,left early
S08518,2024-04-13,Math,PRESENT 
S05938,2024-08-08,History,Absent
S10795,2024-09-24,Geography,PRESENT 
S08571,2024-10-08,Arabic,Present
S04618,2025-01-05,Geography,Late
S06851,2024-03-26,Math,left early
S02112,2024-10-10,Arabic,PRESENT 
S11710,2024-06-18,Science,Late
S06985,2024-04-12,Arabic,excused
S04754,2024-08-13,Arabic,Absent
S02121,2024-11-02,Geography,absnt
S01176,2024-07-12,History,absnt
S05552,2024-10-26,Math,Absent
S07348,2024-05-24,Arabic,Absent
S05151,2024-05-22,Arabic,PRESENT 
S02080,2024-08-14,Math,left early
S09592,2024-06-08,Geography,PRESENT 
S04840,2025-01-31,Science,excused
S08285,2024-10-01,History,absnt
S11202,2025-03-01,Geography,PRESENT 
S05111,2024-08-13,English,Absent
S10803,2024-06-14,Arabic, late
S09826,2024-03-09,English,excused
S03376,2024-03-19,Math,PRESENT 
S07194,2025-02-10,Geography,left early
S02620,2024-05-18,English,PRESENT 
S04388,2024-07-19,Arabic,absnt
S08918,2024-10-27,Geography,left early
S10039,2024-09-29,Geography,left early
S08114,2024-12-07,Science,Present
S07425,2024-12-22,History,Absent
S08904,2024-07-27,Math,excused
S02391,2024-11-12,English,excused
S05396,2024-07-06,English,Late
S11849,2024-05-27,Science,excused
S09631,2024-09-27,English,Late
S01848,2024-06-05,Arabic,Late
S10079,2025-01-02,Geography,Late
S05013,2024-06-22,Geography,Absent
S06832,2024-03-12,Math, late
S06412,2024-05-22,Geography, late
S04466,2024-11-23,Arabic,Present
S11769,2024-06-29,Geography,Late
S11793,2024-07-20,Arabic,Late
S02241,2024-05-14,English,absnt
S09318,2024-04-17,Arabic,Present
S07624,2024-11-06,Arabic,Late
S07025,2024-10-31,English,Late
S01222,2024-06-18,Arabic,Present
S08668,2024-10-29,Arabic,Late
S06701,2024-08-11,Math,PRESENT 
S02127,2024-11-20,Math, late
S10938,2024-07-17,Science, late
S06100,2024-08-15,Geography,left early
S03772,2024-06-11,Math,excused
S04645,2024-11-20,Science, late
S11619,2024-11-19,Arabic, late
S02652,2025-02-13,Science,Present
S05893,2024-12-21,Arabic,excused
S06061,2024-08-28,History,left early
S00541,2024-11-11,Arabic,Absent
S00957,2024-08-28,Math,Present
S02622,2024-03-14,Math,excused
S05687,2025-01-11,English,Present
S03458,2024-06-08,History, late
S04145,2024-11-23,History,excused
S02667,2024-10-13,History,Late
S03906,2024-07-16,History,left early
S06495,2024-09-01,History,PRESENT 
S10139,2024-07-28,English,excused
S10835,2024-08-22,History, late
S01860,2024-07-26,Geography,excused
S09242,2024-03-15,Science,excused
S12078,2024-04-28,English,Late
S08662,2025-01-10,Math,left early
S10378,2024-12-16,Geography,left early
S06230,2024-08-31,History,absnt
S03337,2024-11-02,English, late
S04142,2024-07-30,Geography,Present
S07853,2024-03-19,Math,PRESENT 
S05649,2024-09-25,Arabic,absnt
S06713,2024-08-27,Math,Present
S10646,2025-02-03,Science, late
S02447,2025-01-28,Math,left early
S06453,2024-08-20,Geography,PRESENT 
S02115,2025-02-19,Arabic,Absent
S10947,2024-11-13,History,Present
S05116,2024-03-23,History,excused
S04102,2024-11-03,History, late
S03614,2024-06-22,Geography,excused
S03318,2024-11-20,Arabic,Present
S03293,2024-07-09,Math,Absent
S01949,2025-02-23,Science,excused
S01805,2024-11-03,Arabic,left early
S10280,2024-08-19,History,Present
S10794,2024-05-26,Geography,absnt
S06588,2024-09-23,Science,Absent
S00371,2024-08-07,Geography,absnt
S04973,2024-04-14,English,Late
S10873,2024-10-09,Science,Late
S10829,2024-12-17,History,left early
S06438,2025-02-24,Science,excused
S08507,2024-10-01,Math,left early
S03837,2024-07-31,Math,PRESENT 
S11667,2024-09-17,History,PRESENT 
S04040,2025-01-25,History,Present
S05778,2024-07-30,English,Present
S05705,2024-08-28,English,Absent
S03021,2024-08-29,English,Absent
S03771,2024-11-10,Arabic,absnt
S09618,2024-05-25,Geography,absnt
S08843,2024-05-12,History,excused
S06687,2025-01-09,History, late
S09365,2025-02-05,Arabic,excused
S06398,2024-04-22,Science,Late
S07673,2025-02-12,Math,Late
S09184,2024-04-09,Arabic,Present
S05889,2024-10-21,Arabic,PRESENT 
S04867,2024-04-06,English,Late
S00683,2024-08-17,Arabic,absnt
S01349,2024-09-02,Geography,excused
S04984,2024-09-02,History,Absent
S09425,2024-09-14,Math,excused
S09067,2024-03-22,Geography,Absent
S02317,2025-01-10,Science,Present
S01433,2025-01-18,Geography, late
S11533,2024-05-25,English,excused
S02712,2025-02-15,Math,Present
S09673,2024-06-20,Science,Late
S01754,2024-11-22,Geography,absnt
S03411,2024-06-05,Arabic,left early
S10216,2024-11-20,History,left early
S11386,2024-03-25,Arabic, late
S07778,2024-05-02,Science,left early
S10573,2024-11-25,Math,absnt
S11063,2024-10-01,Arabic,left early
S03444,2024-12-27,Geography, late
S09202,2024-04-16,Geography,excused
S05762,2024-03-31,English,Present
S01431,2024-12-04,History,left early
S10214,2025-01-15,History,Absent
S05503,2025-01-09,History, late
S03046,2024-05-01,Math,left early
S08786,2024-11-04,Arabic,Present
S03248,2024-11-09,English,PRESENT 
S11213,2024-10-01,History,Present
S01136,2025-01-11,English,Late
S11503,2024-09-27,English,Absent
S02373,2024-10-14,Math,absnt
S06394,2025-02-13,Science,absnt
S05518,2024-12-05,Arabic,left early
S11449,2024-10-25,Geography,Late
S06948,2024-11-27,Arabic,PRESENT 
S10598,2024-07-30,Geography, late
S05815,2024-08-05,Geography,excused
S11782,2024-05-21,English,absnt
S02218,2024-10-10,Arabic,Present
S08222,2024-07-11,Arabic,absnt
S01295,2024-08-27,History,Absent
S01985,2025-02-08,English, late
S05160,2024-11-30,Geography,left early
S10836,2024-07-15,English,Late
S11595,2024-09-08,Math,PRESENT 
S02988,2024-03-26,Science,left early
S11598,2024-10-08,Geography,Late
S04906,2024-12-23,Geography,PRESENT 
S03634,2024-09-09,Science,left early
S11930,2025-01-15,Arabic,Present
S00911,2024-10-17,Math,left early
S12078,2025-02-12,Geography,PRESENT 
S08849,2024-03-20,History,absnt
S10449,2024-08-14,Science,absnt
S11047,2025-01-14,History,Absent
S04921,2024-03-17,Arabic,Present
S05659,2024-05-31,Geography,Absent
S03130,2024-09-12,Science,Absent
S01414,2024-10-28,Math,absnt
S01518,2024-04-12,Arabic,absnt
S04102,2025-01-25,Arabic,PRESENT 
S12069,2024-11-29,Science,excused
S11460,2024-03-09,Math,PRESENT 
S05606,2024-12-10,Geography,absnt
S10714,2024-03-19,Geography,absnt
S11370,2024-06-23,History,left early
S01580,2024-08-13,Science,PRESENT 
S06384,2024-09-04,History, late
S01205,2024-05-21,English,absnt
S09380,2025-01-21,Arabic,Late
S02851,2024-12-20,English,Present
S01564,2024-06-22,Science,PRESENT 
S06374,2024-12-30,Math,absnt
S07264,2025-02-20,Arabic,Late
S06732,2024-04-29,History,absnt
S04651,2024-11-15,English,Present
S07169,2024-10-01,Science,Present
S06875,2024-06-01,History,Absent
S04549,2024-11-25,Geography,excused
S09572,2024-03-29,History,Present
S01705,2025-02-22,Geography,Present
S01108,2024-03-18,Geography,Late
S00136,2025-02-22,Geography,excused
S02731,2025-02-05,English,absnt
S00622,2024-08-25,Science, late
S04242,2024-09-01,English, late
S05135,2024-06-08,Arabic,excused
S04841,2025-01-23,Math,left early
S01937,2025-02-20,History,PRESENT 
S06194,2024-04-20,Arabic,excused
S08182,2024-08-24,Arabic,Present
S09997,2025-02-28,Math,Absent
S07043,2025-01-05,English,absnt
S01206,2024-11-24,History,excused
S02832,2024-06-22,Geography,Late
S04382,2024-04-15,Science,Present
S05522,2024-10-24,History,absnt
S05403,2024-10-12,Math,left early
S01208,2024-11-03,Geography,left early
S08133,2024-05-18,Science,excused
S08542,2024-03-25,Arabic,PRESENT 
S08409,2024-11-18,Math,excused
S02863,2025-02-25,Arabic, late
S01608,2024-04-15,Geography,Late
S06347,2024-12-03,Arabic,Late
S04478,2024-08-02,Science,absnt
S06044,2024-04-21,Geography,Absent
S09363,2025-03-03,Math,absnt
S01076,2024-09-21,Geography, late
S04776,2024-09-04,English,Late
S02317,2025-01-19,Science,PRESENT 
S00847,2024-10-22,English,PRESENT 
S05887,2024-12-07,Science,Present
S00247,2024-06-18,Arabic, late
S04772,2024-10-15,Math, late
S00613,2024-04-06,Arabic,absnt
S11316,2024-06-12,History, late
S06463,2024-07-04,Arabic,Present
S10123,2024-12-11,Geography,absnt
S03818,2024-04-24,Math,PRESENT 
S07844,2024-10-16,English,excused
S07825,2024-04-10,Arabic,excused
S09569,2024-05-19,Arabic,left early
S05164,2024-05-13,Math,PRESENT 
S11837,2024-03-11,Geography,absnt
S04419,2024-10-05,History,absnt
S07267,2025-02-20,Science,Late
S08714,2025-02-03,Arabic,left early
S08926,2024-04-07,Science,absnt
S00762,2024-08-02,Geography,PRESENT 
S08904,2024-03-19,Math,excused
S04559,2024-06-07,Science,absnt
S07708,2025-02-11,Science, late
S09278,2024-08-22,Arabic,Late
S06569,2024-07-24,Math,PRESENT 
S05600,2024-06-08,Arabic,left early
S03478,2025-02-22,Geography,Late
S10473,2024-10-08,Math,absnt
S04406,2024-10-28,History,absnt
S06231,2024-08-31,Science,left early
S08265,2025-02-18,Geography,PRESENT 
S11070,2024-10-15,Arabic,left early
S05225,2025-01-17,English,PRESENT 
S03087,2024-12-24,Geography,Absent
S08561,2024-12-29,History,absnt
S08958,2024-11-21,History,absnt
S07041,2024-12-20,Science,absnt
S04834,2025-01-27,Arabic,left early
S09765,2024-08-04,Science,absnt
S03425,2024-11-03,English,left early
S09091,2024-07-17,Geography,Late
S09115,2024-08-13,Arabic,left early
S10710,2024-04-17,English,Late
S07960,2025-01-26,Geography,Absent
S01324,2024-09-25,Arabic,left early
S04399,2024-12-23,Math, late
S11674,2024-12-23,Science,PRESENT 
S02160,2024-08-23,English,left early
S07281,2024-05-02,Geography,Present
S07497,2024-08-25,Math,excused
S02757,2024-09-05,Geography,left early
S11939,2024-11-23,Science,Absent
S06710,2025-01-09,Geography,Present
S08492,2024-09-15,Math,Late
S00088,2024-09-30,Arabic,Absent
S05770,2025-02-03,Math,absnt
S00191,2024-07-18,English,PRESENT 
S11181,2024-07-21,History,Late
S00108,2024-12-20,Arabic,Late
S04122,2025-02-01,Geography,Absent
S03072,2024-11-02,History,Absent
S05657,2024-08-20,Arabic, late
S04628,2024-12-02,Science,absnt
S11635,2024-11-03,Arabic,PRESENT 
S05576,2024-10-29,Arabic,absnt
S06749,2024-11-30,Science,excused
S10070,2024-05-13,Math,absnt
S06742,2024-05-06,Arabic,Late
S02238,2025-02-10,Math, late
S09845,2024-09-03,Math, late
S00686,2024-10-31,English,PRESENT 
S09255,2024-03-09,Arabic,left early
S00794,2024-09-13,Arabic,Late
S04665,2025-01-09,Science,Present
S08499,2024-09-22,Math,Late
S07156,2024-10-03,English,left early
S01016,2024-11-08,Arabic,Absent
S05526,2024-12-14,Science,excused
S12115,2024-09-01,History,Absent
S06980,2024-12-13,English,PRESENT 
S11848,2025-02-26,Arabic,PRESENT 
S11120,2024-03-13,English,Absent
S09776,2024-11-24,Arabic,Absent
S00653,2024-07-28,Science,absnt
S08649,2025-01-11,Science,excused
S10080,2025-01-18,English,Present
S07743,2024-03-23,English,left early
S09681,2024-03-10,English, late
S04624,2024-06-06,Geography,Absent
S04256,2024-06-09,Geography,excused
S04076,2024-11-14,Math,excused
S10574,2024-04-27,Science,PRESENT 
S06354,2024-10-23,Math,excused
S07269,2024-03-13,Science, late
S00961,2024-10-28,Science, late
S07815,2024-04-24,Math,left early
S10902,2024-05-03,Math,PRESENT 
S06441,2024-07-30,Geography,left early
S08488,2024-04-16,Arabic,Absent
S11594,2024-11-30,Arabic,Late
S01639,2024-12-29,Geography,Present
S03185,2024-03-10,English,Present
S10597,2024-09-24,Geography,PRESENT 
S01616,2024-10-05,Science,Present
S02485,2024-08-18,Geography,excused
S00134,2024-11-02,Geography,PRESENT 
S11974,2024-03-11,Arabic,absnt
S05095,2024-10-17,Arabic,Present
S00498,2024-12-09,English, late
S08699,2024-12-06,Math,excused
S00647,2024-05-03,Arabic,Present
S00768,2024-03-11,Arabic,excused
S07168,2024-08-27,English, late
S09222,2024-06-14,Arabic,Late
S10224,2025-01-16,Math,Absent
S07051,2024-12-30,Science,left early
S12146,2024-08-17,English,Present
S08266,2024-03-27,Geography, late
S03698,2024-09-04,Science,left early
S01875,2025-01-07,Arabic, late
S07401,2025-01-12,Arabic,absnt
S02862,2025-01-23,Geography,Present
S09621,2025-02-05,Math,Absent
S10385,2024-12-22,History,absnt
S02690,2024-05-31,English,absnt
S12025,2024-07-21,Geography,excused
S01725,2024-05-26,History,Absent
S10750,2024-05-06,History,Present
S03115,2024-03-20,Arabic,Absent
S11367,2025-02-10,Arabic, late
S11253,2024-12-20,Science,PRESENT 
S03834,2024-06-07,Science,Late
S10720,2024-05-24,Math,PRESENT 
S07880,2024-03-18,Science, late
S00112,2024-12-28,Science, late
S02701,2025-01-20,English,Absent
S01587,2024-08-09,Geography,left early
S06853,2024-08-01,English,excused
S03144,2024-08-27,Science,PRESENT 
S02322,2024-04-05,Arabic,Absent
S07510,2025-01-17,English,left early
S02759,2024-12-20,Math, late
S02361,2024-09-15,Science,Late
S06130,2024-07-08,History,excused
S08364,2024-05-26,Arabic,Present
S09799,2024-05-09,Arabic,excused
S05838,2025-02-18,Geography,Absent
S02322,2025-01-13,Geography,absnt
S04955,2024-05-25,Geography,absnt
S07171,2024-10-01,History,absnt
S06348,2024-04-19,Geography,Absent
S11757,2024-12-13,History,PRESENT 
S07241,2024-08-10,English,left early
S11432,2024-09-06,History,left early
S11931,2024-10-05,Geography,left early
S11960,2024-03-22,History, late
S10613,2024-07-18,English,Present
S12139,2024-12-12,History,Late
S04953,2024-09-28,History,PRESENT 
S02789,2024-06-01,Arabic, late
S10339,2024-06-06,Math,Absent
S11520,2024-05-28,English,Absent
S03252,2024-05-12,English,left early
S04643,2024-06-23,Math,Absent
S10933,2024-10-26,Science,absnt
S08471,2024-09-19,History,PRESENT 
S08234,2024-07-11,Geography,Present
S03645,2024-09-24,Geography,PRESENT 
S03022,2024-08-22,English,Late
S08307,2024-11-26,Science,PRESENT 
S07708,2024-04-30,Geography, late
S11661,2024-12-24,English, late
S07675,2024-12-07,Math, late
S03043,2024-05-11,Science,Present
S09587,2024-09-28,History,Present
S09916,2025-01-23,Geography,PRESENT 
S02518,2024-08-30,English,left early
S05531,2024-07-27,History,left early
S10868,2024-06-11,History,excused
S11235,2024-11-10,Arabic, late
S12141,2024-09-24,Science,Late
S02523,2024-09-24,Arabic, late
S02791,2024-03-20,English,excused
S06434,2024-08-23,History,Late
S01064,2024-11-01,Math,Absent
S06108,2024-11-27,Geography, late
S08696,2025-02-08,Arabic,Present
S05273,2024-06-12,Geography,left early
S07690,2025-02-17,Math,left early
S00550,2024-09-17,Math,absnt
S10517,2025-01-05,History,Absent
S11209,2024-05-15,Science, late
S06768,2024-03-29,Arabic,left early
S07537,2024-10-06,Math,Present
S05222,2024-07-11,English,excused
S01622,2024-08-12,Math,excused
S11048,2024-08-24,History, late
S00817,2025-02-28,Arabic,PRESENT 
S06876,2024-04-21,History,PRESENT 
S01890,2025-01-10,Arabic,Late
S11497,2024-11-05,Geography,excused
S11046,2024-12-07,Science,Absent
S00332,2024-09-17,Geography, late
S10609,2025-03-08,English,Present
S02363,2024-06-28,Science,absnt
S03699,2024-07-19,Arabic,PRESENT 
S07423,2024-10-14,Arabic,PRESENT 
S10243,2024-04-07,Geography,left early
S02367,2024-03-10,Arabic, late
S09064,2024-03-27,Arabic,excused
S03196,2024-11-07,Geography,excused
S08159,2024-09-06,English, late
S11443,2024-12-04,English,Absent
S06600,2024-08-18,English,Late
S09608,2025-01-13,Geography,left early
S08303,2024-12-19,Arabic,PRESENT 
S06047,2024-05-12,English, late
S07554,2024-05-26,History,PRESENT 
S00785,2024-10-18,Geography,excused
S07197,2024-11-21,History,PRESENT 
S03898,2024-12-09,Geography,Present
S01949,2025-01-28,History,Late
S11151,2024-08-07,English,left early
S07556,2025-02-08,Geography,Late
S06709,2024-04-11,Geography,left early
S03719,2024-11-03,Math,Late
S01483,2024-05-07,Math,left early
S00618,2025-03-03,Math,absnt
S09447,2024-12-20,Geography,Absent
S03907,2024-05-14,Math,absnt
S04994,2024-07-23,English, late
S01382,2025-01-08,Arabic,excused
S10790,2025-03-06,History,excused
S02388,2024-06-16,Math,Absent
S09519,2024-06-18,Science,Absent
S01826,2024-06-22,English,left early
S09664,2025-03-03,History,Present
S03890,2024-12-20,Science,Late
S00056,2025-01-17,Geography,left early
S01729,2024-11-11,Math,Late
S00370,2025-01-01,English,excused
S08828,2024-05-05,Arabic,Late
S06373,2024-12-17,Math,excused
S10260,2025-02-06,Math, late
S03898,2025-01-12,English,PRESENT 
S00710,2024-08-15,English,Late
S02916,2024-09-04,Math,left early
S06618,2025-03-08,Arabic,PRESENT 
S11511,2024-05-06,Math,Present
S09086,2024-06-01,Science,absnt
S01291,2024-04-14,History,left early
S06864,2024-03-31,Geography,PRESENT 
S09761,2024-10-13,History,Present
S08666,2024-12-29,Geography,Present
S10304,2025-02-19,Arabic,absnt
S09019,2025-01-17,Arabic,Absent
S07625,2025-01-12,English,Late
S10877,2024-11-28,History,excused
S09996,2024-06-13,Arabic,excused
S08009,2024-09-06,Arabic,PRESENT 
S06641,2024-10-21,English,PRESENT 
S01070,2024-08-26,English,absnt
S11546,2024-09-18,Math,absnt
S08552,2025-02-28,Arabic,left early
S01385,2024-05-24,Science,left early
S04310,2024-04-25,Geography,Present
S09424,2025-03-06,History,PRESENT 
S09097,2025-01-11,English,excused
S10465,2024-10-29,Geography, late
S04345,2025-02-21,Math,absnt
S04605,2024-06-27,Math,excused
S01954,2024-06-09,Math,Late
S06232,2024-09-08,Geography,excused
S06437,2024-06-24,Math,Late
S03966,2024-08-12,Math,Absent
S09260,2025-01-23,Arabic,absnt
S03344,2025-01-28,History,left early
S11268,2024-07-21,Geography,PRESENT 
S02910,2024-04-29,Geography,excused
S01784,2025-01-30,Geography,PRESENT 
S05827,2024-10-04,Arabic,excused
S02134,2024-07-19,English,PRESENT 
S07505,2025-02-16,Geography,excused
S04660,2024-05-28,Science,absnt
S04008,2025-01-31,English,Absent
S11410,2024-06-29,Math,excused
S10878,2024-07-13,History,Late
S02547,2024-11-08,Geography,Present
S07854,2024-09-17,Science,PRESENT 
S06583,2024-09-20,Arabic,excused
S10920,2024-12-25,English,PRESENT 
S10310,2024-11-05,Math,Absent
S10899,2024-09-13,Science,Late
S05090,2024-08-09,Science,Present
S02790,2024-10-24,Math,excused
S01978,2024-09-09,English,excused
S06709,2025-02-11,Science,left early
S03745,2024-07-13,Math,PRESENT 
S00569,2024-06-22,Science,left early
S10833,2025-01-06,History,left early
S03365,2024-10-13,Science,Absent
S00505,2024-07-16,Geography,Late
S05262,2024-04-11,History,left early
S07262,2024-04-20,Science,Present
S01333,2024-10-01,English,Late
S10170,2024-12-09,Science,left early
S01170,2024-03-10,Arabic,left early
S06584,2024-05-05,Arabic,Absent
S12150,2024-06-08,History,Present
S01340,2024-12-03,History,excused
S04810,2025-02-03,Science,Absent
S06860,2024-12-01,Math,excused
S08624,2024-10-19,History,absnt
S04640,2024-11-08,Geography,excused
S02888,2024-10-30,English,Absent
S06646,2024-11-18,English,excused
S02311,2024-08-02,Arabic,excused
S11119,2024-11-10,English, late
S00874,2024-09-12,Arabic, late
S09327,2024-05-04,History, late
S04042,2024-04-28,Arabic,Absent
S03128,2024-06-21,Arabic, late
S05804,2024-10-13,Math, late
S03397,2024-09-26,Geography,Present
S11894,2024-10-20,Science,Late
S04964,2024-03-12,History,Present
S11443,2024-05-27,Arabic,Late
S02200,2024-08-31,Arabic,excused
S01553,2024-08-11,Geography,absnt
S05380,2024-09-01,Arabic,left early
S07722,2024-06-10,Arabic,left early
S05629,2025-02-22,Science,Absent
S07701,2024-07-12,Math,Late
S01970,2024-12-31,Geography,Present
S00755,2024-04-22,History,Present
S07818,2024-05-21,Arabic,Present
S00328,2024-08-28,English,excused
S11403,2024-08-19,Geography,excused
S10642,2024-12-14,Science,Present
S02207,2025-02-28,History,Absent
S11912,2025-01-23,English, late
S03766,2025-03-03,History, late
S04787,2025-01-05,Science,absnt
S10891,2025-01-09,Arabic,left early
S03585,2024-05-27,Arabic,Present
S10188,2024-09-11,History,Late
S09464,2024-12-22,Science,Absent
S09816,2024-11-29,Math,left early
S04103,2024-11-20,Geography,Absent
S09992,2024-04-05,Geography,Late
S01190,2024-06-16,Math,Present
S06657,2024-04-22,Arabic,absnt
S08893,2024-08-11,Geography,Present
S02721,2024-05-27,Arabic,Absent
S10982,2024-05-16,English,Late
S10825,2024-10-01,Math,Absent
S06320,2024-07-23,Math,PRESENT 
S06950,2025-01-27,History,left early
S02082,2025-02-26,History,excused
S03153,2024-05-11,Science,Late
S00345,2024-04-01,English,excused
S06240,2024-06-14,Geography, late
S09322,2025-02-07,History,Absent
S06396,2024-06-23,Science,Absent
S11088,2024-07-15,Math,Late
S09423,2024-05-02,Science,Late
S03450,2025-03-02,History,Present
S05844,2024-11-04,Arabic,excused
S05288,2024-09-27,History,excused
S10751,2024-11-26,Science,absnt
S06637,2024-07-23,Arabic,left early
S11273,2024-07-18,Science,Present
S08918,2024-07-27,History,left early
S07971,2024-08-21,Science,excused
S09334,2024-05-18,English,Present
S01787,2024-06-30,Arabic,Late
S12034,2024-12-12,Science,left early
S05105,2024-09-02,Science,absnt
S05684,2025-01-27,Arabic,excused
S00621,2025-02-11,Science,Late
S01915,2025-01-10,Math,Late
S07660,2024-07-02,Geography,absnt
S10676,2024-06-08,English,PRESENT 
S07520,2024-09-11,Math,Late
S10586,2024-12-28,History,PRESENT 
S03123,2025-01-11,Arabic,Absent
S09991,2025-02-11,History, late
S01385,2024-04-06,Arabic,absnt
S06699,2024-06-07,English,Absent
S03499,2024-05-22,Science,Absent
S01465,2024-09-30,English,absnt
S07515,2024-05-03,Science,Absent
S09741,2024-07-16,Geography,left early
S10484,2024-07-24,Math,left early
S04065,2024-09-17,Math,absnt
S04080,2024-10-29,Arabic,left early
S03294,2024-04-12,Arabic,PRESENT 
S05969,2024-11-09,Science,left early
S06295,2025-03-05,Geography, late
S02525,2025-01-20,Geography,PRESENT 
S05201,2024-03-29,History,absnt
S01476,2024-03-16,Geography, late
S02702,2024-09-28,Geography,absnt
S04745,2024-04-12,History,Present
S09674,2024-10-23,Math,Present
S08853,2024-04-26,Science, late
S04417,2025-01-08,Science,Present
S09016,2024-04-11,Science, late
S04422,2024-12-10,Math,excused
S11595,2024-09-15,English,excused
S00696,2024-04-17,Geography,left early
S00129,2024-09-15,Geography,Absent
S10008,2024-07-22,Geography,Absent
S09251,2024-11-17,Math,excused
S03944,2024-08-04,Science,Absent
S01500,2025-01-16,Geography,left early
S02176,2024-08-05,Geography,Absent
S11484,2024-11-22,Math,Absent
S04503,2024-07-24,English,PRESENT 
S06945,2024-12-20,History,Absent
S01934,2024-07-17,History, late
S00439,2024-10-26,Math,Late
S01182,2024-11-24,Science,left early
S03452,2024-10-10,Geography,left early
S03072,2024-12-14,Math,Absent
S07021,2025-01-23,Science,Present
S03303,2024-03-28,Science,Late
S07727,2024-08-23,Geography, late
S03569,2024-06-13,History,absnt
S00979,2025-02-19,Geography,Present
S11508,2024-10-24,Science, late
S01029,2024-06-29,History,Late
S09138,2024-08-25,English,excused
S11345,2024-09-26,Science,Late
S06013,2024-12-25,Math,left early
S11316,2024-06-13,Arabic,Present
S12109,2024-07-27,Geography,left early
S01830,2024-08-06,Arabic,Present
S05710,2024-04-16,Geography, late
S07737,2024-06-12,English, late
S04123,2024-05-23,Math,PRESENT 
S06355,2024-04-11,History,absnt
S06117,2024-12-16,Science,Late
S06116,2024-10-11,History,excused
S04156,2024-08-12,Science,Late
S03857,2024-10-28,Math,Absent
S00454,2024-03-25,History,Absent
S10793,2024-06-15,Arabic,left early
S05947,2024-05-29,Science,absnt
S00421,2024-05-23,Geography,left early
S07402,2024-05-05,English, late
S08483,2024-07-04,Geography,left early
S08516,2024-05-19,Geography,left early
S07299,2024-07-14,Science,left early
S03457,2024-12-02,Geography,Absent
S02329,2024-11-12,History,absnt
S10868,2024-06-22,Arabic,Late
S05672,2025-01-18,Science,excused
S09473,2024-08-17,Math, late
S08093,2024-04-09,English,excused
S09319,2024-06-16,Math,Late
S11425,2024-12-24,Arabic,PRESENT 
S01716,2024-06-08,English,Absent
S06449,2024-06-19,Science,Absent
S11068,2025-01-03,Arabic,PRESENT 
S01694,2025-03-02,History,Late
S09605,2024-05-31,History, late
S08525,2025-02-06,Math,Absent
S05235,2024-07-03,Science,Late
S05471,2024-09-17,Arabic,absnt
S10591,2024-06-23,History,Late
S05861,2024-10-31,English,absnt
S08121,2024-04-17,Geography, late
S00737,2025-03-01,English,Absent
S08937,2024-04-29,History,Late
S01152,2024-08-25,English,Absent
S08630,2025-01-08,Arabic, late
S11752,2024-11-17,English,PRESENT 
S02590,2024-10-08,Geography,absnt
S06569,2025-02-21,History, late
S11959,2024-04-29,English,Absent
S08487,2024-12-19,Geography,absnt
S02519,2024-03-30,English,Present
S01418,2024-07-24,Math,Late
S00799,2024-11-12,Geography,left early
S04347,2025-01-26,Science,left early
S10436,2024-04-05,Geography,Late
S00960,2024-10-20,Geography,PRESENT 
S06353,2024-08-02,Math,left early
S03949,2024-07-24,Geography,PRESENT 
S03814,2024-07-23,English,Absent
S01943,2025-02-20,English,Late
S07390,2025-02-06,English,PRESENT 
S10402,2025-03-05,Science, late
S10272,2024-06-18,Math,excused
S01839,2024-04-17,English,Absent
S05108,2024-05-15,Math,excused
S10872,2024-10-24,Arabic, late
S00149,2024-07-01,Math,PRESENT 
S06036,2024-10-17,Science, late
S07324,2024-11-23,Math,Late
S09427,2024-07-03,Math,excused
