OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-567924,10587,Original,Cheez-It,124.0,United States,2024-03-06,22.19
REC-378832,13699,Pringles Original,Pringles,10052.0,Bolivia,2025-09-27,3.67
REC-183489,9121,Tartines Craquantes Riz Et Quinoa,Bisson,19014.0,Belgium,2024-07-21,20.91
REC-370007,12505,Tiramisu,Deluxe,170.0,Bulgaria,2025-05-12,6.99
REC-437363,6575,La Cerise,Lidl,165.0,France,2024-06-19,13.44
REC-160738,10868,Envitas Fraise Yaourt,Sondey Envitas,180.0,France,2025-03-16,2.81
REC-495254,6484,Cachou,Lajaunie,6.0,France,2024-12-22,1.05
REC-489036,10106,Pépito Pépites,Lu,300.0,France,2025-11-17,18.62
REC-925128,5609,Bledina Mon Premier Boudoir,-,120.0,France,2025-11-15,19.07
REC-559723,13477,Macedoine De Legumes G,-,320.0,France,2025-08-18,6.74
REC-736521,12518,Biscuit Quinoa Cacao,Gerblé,132.0,France,2025-04-15,24.14
REC-488195,11903,Galette Riz Chocolat Noir,Gerblé,1304.0,France,2024-09-27,14.08
REC-136944,11205,Pâtes De Fruits,Gerblé,180.0,France,2025-02-19,15.91
REC-658131,6086,Bonne Maman Mini Marble Cake Chocolat G Oz,Bonne Maman,300.0,France,2024-12-14,10.03
REC-195641,11606, Fourrés Ronds Chocolat G Crok PTits Prods,Chabrior,300.0,France,2025-05-12,3.22
REC-477705,7824,Pains Au Lait X G,U,350.0,France,2024-11-10,13.06
REC-877616,8981,QuatreQuarts,Ker Cadélac,200.0,France,2025-04-12,22.3
REC-262652,7060,Ker Cadélac Madeleines Maxi Chocolate Chips G Oz,-,6002425.0,France,2024-11-18,6.7
REC-256300,13336,Pétales,Carrefour,75.0,Belgium,2026-01-29,3.82
REC-913748,13782,Authentique Noir Bio ,Moulin Des Moines,100.0,France,2024-07-10,14.99
REC-440765,10116,Feigen Crackers,Le Pain Des Fleurs,150.0,Belgium,2024-10-02,18.22
REC-722425,14944,Classic,Carrefour,175.0,France,2024-07-21,20.95
REC-637715,8327,Le Petit Beurre,Marque Repère,300.0,France,2024-07-07,23.61
REC-183626,14133,Brioche Tranchée Nature,Marque Repère,500.0,France,2025-04-28,6.19
REC-407949,14581,Brioche Tranchée,Marque Repère,700.0,France,2024-05-23,21.63
REC-466071,12730,GomS,Gom'S,265.0,France,2024-05-20,2.78
REC-301004,13796,Chocolat Lait Forte Teneur Cacao,Madagascar,100.0,France,2024-03-13,11.91
REC-516482,5538,Petits Beurre Comté Et Poivre Noir De Madagascar,Michel Et Augustin,100.0,France,2024-08-31,12.68
REC-613650,7142,Finest Selection Mandel Knusper Vielfalt,Merci,250.0,Österreich,2024-03-27,24.49
REC-676237,9441,Green Plantain Chips Salted,-,85.0,United Kingdom,2024-10-04,13.42
REC-312129,9887,Barres Extra KelloggS Choco Amandes XG,Kellogg'S,128.0,Belgium,2025-05-10,14.12
REC-716505,10599,Elephant Pretzels With Salt,Elephant,80.0,Croatie,2024-08-31,12.68
REC-817683,9838,Chocolat Noir,Macao,180.0,Morocco,2025-08-09,11.05
REC-872039,6811,Bonbons Suisses Aux Plantes Menthol Sans Sucres,Ricola,70.0,France,2025-04-06,1.62
REC-683264,13105,Milka Mmmax Noisettes Entières,Milka,150.0,Belgium,2024-05-05,6.2
REC-302299,11929,Ferrero Rocher Fines Gaufrettes Enrobees De Chocolat Au Lait Et Noisettes Avec Noisette Entiere Pyramide De Pieces,Ferrero,350.0,France,2024-08-02,8.05
REC-372150,11789,Bonbons Tic Tac Pastilles Menthe Extra Fraiche G,Ferrero,49.0,France,2025-06-29,5.62
REC-975801,8497,Original,Mondelez International,1044.0,Austria,2025-04-28,2.94
REC-928383,6613,Pandorino Cacao,Dulcesol,45.0,France,2024-07-19,5.6
REC-925825,13659,Sandwich Sabor Yogurt Con Avena Y Frutos Rojos,Gullón,220.0,Spain,2024-03-12,15.38
REC-717195,5271,Cacahuetes Chocolate Negro,Casa Pons,250.0,Spain,2024-12-28,12.68
REC-538487,8265,Kitkat,-,180.0,France,2024-07-23,20.73
REC-672633,5847,Hint Of Salt,Nabisco-Triscuit,240.0,France,2024-08-22,14.98
REC-756239,13079,Leader Chips,-,180.0,Morocco,2025-10-01,8.33
REC-507312,7577,Baked Squeezed Pretzels,Elephant,1.0,Germany,2025-11-01,12.68
REC-201468,14892,Whole Grain Super Seeded Cracker,Nairn'S,137.0,France,2026-01-05,18.26
REC-405699,11208,Chicles,Mentos,30.0,France,2025-06-25,3.65
REC-188836,10229,Wafers Chocolate Azúcares,Florbú,160.0,Chile,2024-07-04,20.54
REC-618463,13837,Tostada Petit,Gullón,250.0,Switzerland,2025-08-13,13.51
REC-574499,14190,Prawn Crackers,Asia Green Garden,100.0,Germany,2025-09-18,23.04
REC-446034,14284,Prosport Barre Cacahuètes 🥜Et Caramel Salé,Eat Natural,345.0,Fr,2024-05-12,7.18
REC-511807,12459,Les PTits Curieux Barres Cookies Choco Noisettes,Bjorg,1408.0,France,2024-06-13,23.71
REC-455222,10484,Encas Équilibré,Gerlinéa,93.0,France,2026-02-02,23.22
REC-533248,12515,La Madeleine Cœur Framboise,Bonne Maman,300.0,France,2025-12-05,13.01
REC-796087,7177,Lightly Salted Tortilla Chips,Everyday Essentials,200.0,United Kingdom,2025-10-19,5.09
REC-873749,13441,Galette Moelleuse Chocolat Au Lait,St Michel,180.0,France,2025-02-24,8.21
REC-981704,8021,Barre Moelleuse Cranberries Noisettes,Belvita,250.0,France,2024-05-03,11.73
REC-191071,5479,Abbracci,Barilla,350.0,France,2024-05-10,2.71
REC-327209,6442,Noir Noisettes Et Amandes Caramélisées,Côte D'Or,100.0,France,2025-02-15,23.51
REC-815047,6745,Savane Max Barr,Brossard,210730.0,Fr,2025-07-29,24.07
REC-238702,11191,MccoyS Ridge Cut Salt Malt Vinegar Flavour Potato Crisps,Mccoy'S,45.0,United Kingdom,2024-02-27,19.25
REC-155513,7499,Alpenmilch,Ritter Sport,100.0,Germany,2025-10-12,6.33
REC-411415,8156,Biscuit Pavot Goût Passion,Bjorg,130.0,France,2025-01-12,3.83
REC-361998,11067,ParleG Gold G,Parle,50.0,India,2025-10-25,18.02
REC-438617,6967,Barritas De Chocolate Blanco,Hacendado,200.0,Spain,2026-01-10,8.31
REC-996928,7996,Chocolate Negro ,Hacendado,150.0,Marruecos,2025-09-11,7.32
REC-721694,14794,Snickers,Mars,417.0,United Kingdom,2025-09-24,17.99
REC-743959,7002,Gaufres Au Miel,Carrefour,175.0,France,2024-07-29,16.0
REC-457749,6480,Les PTites Madeleines Nature,Ker Cadélac,412.0,France,2024-05-11,12.68
REC-972201,8408,CoOp Shortbread Fingers G,Coop,20.0,United Kingdom,2024-09-23,21.28
REC-496506,10963,Roasted And Salted Peanuts,Alesto,400.0,United Kingdom,2024-07-08,6.9
REC-475535,6431,Pop Corn Sucre De Canne,Vico,240380.0,France,2025-09-07,12.91
REC-493372,8826,Multigrain Crackers,Tesco,185.0,United Kingdom,2025-05-27,10.16
REC-961684,5886,Orange Dark Chocolate,Tesco Finest,100.0,United Kingdom,2024-12-15,2.01
REC-686191,6806,Mint Dark Chocolate,Tesco Finest,100.0,United Kingdom,2024-03-01,17.2
REC-460306,12728,Fruit Fibre Bars Apple Cinnamon,-,344.0,United Kingdom,2024-12-01,20.44
REC-822607,9112,Dark Chocolate Corn Thins X G,-,130.0,France,2024-12-09,19.17
REC-989368,13822,Chocolate Chip Shortbread,-,125.0,France,2025-11-14,12.68
REC-302228,6517,All Butter Flapjacks,Marks & Spencer,320.0,France,2024-12-07,2.11
REC-564580,6016,Fresh Stacks The Original,Ritz,118.0,United States,2024-03-07,12.68
REC-937044,12099,Chocolate Chip,Clif Bar,24068.0,Australia,2024-10-21,23.71
REC-193413,8255,Mini Marzipan Butterstollen Konfekt Classic,Favorina,350.0,France,2025-03-28,12.68
REC-254903,7069,Tablette De Chocolat Noir,Fin Carré,100.0,France,2025-10-15,2.27
REC-808321,12433,Popcorn Süss,Snack Day,3100.0,France,2024-11-23,20.71
REC-247138,10718,Coeurs Pain DÉpices Chocolat Noir,Favorina,300.0,Czech Republic,2024-04-27,9.52
REC-250995,10686,Caramel Et Biscuit,Krüger,558.0,Denmark,2025-05-08,22.02
REC-521773,7656,Cookies Haselnusscreme Schokolade,Lidl,200.0,Bulgaria,2025-05-13,12.68
REC-231322,6575,Avena Digestive,Aurada,425.0,Spain,2024-09-07,14.93
REC-674125,9358,Pitted Ripe Olives,Crespo,180.0,ประเทศฝรั่งเศส,2025-08-17,12.68
REC-987210,14765,Dragibus,Haribo,40.0,Belgium,2025-10-29,1.59
REC-879118,11703,Surfizz Goûts Fruits,Lutti,2.0,France,2024-07-19,4.82
REC-414781,9649,Chips Saveur Barbecue,-,45.0,France,2025-07-20,7.39
REC-541536,12438,Gerble Gluten And Lactose Free Madeleines G Oz,Gerblé,200.0,France,2024-12-28,24.34
REC-113940,5068,Brownie À La Française Chocolat 🍫,St Michel,240.0,France,2024-07-17,13.42
REC-669510,9854,Bonne Maman Coconut Croquants G Oz,Bonne Maman,300.0,France,2025-09-22,23.57
REC-719430,7265,Lunettes Myrtille,Bjorg,200.0,France,2025-05-06,21.34
REC-121626,12916,Fourrés Duo Cacao,Bjorg,182.0,France,2025-01-18,8.63
REC-643869,8398,Sablé Amande Saveur Citron G Bio,Chabrior,200.0,France,2025-04-17,17.04
REC-749970,5317,Tablette Dégustation Chocolat Noir G,Ivoria,100.0,France,2025-08-01,23.2
REC-667097,6763,Formule Zen,-,200.0,France,2024-03-10,14.18
REC-914857,8338,Daco Bello Formule Detente,Daco Bello,200.0,France,2025-08-25,11.27
REC-790494,13116,Les Sablés,-,12544116.0,Canada,2024-11-23,13.89
REC-485273,6330,Tuiles Goût Paprika,Cmi (Carrefour Marchandises Internationales),170.0,France,2025-05-23,18.93
REC-156999,12187,Petit Beurre 🧈Original,-,200.0,Belgium,2025-07-17,12.13
REC-168209,14384,Chocolat Noir,Carrefour,126.0,France,2025-09-13,20.96
REC-989599,11611,Carottes Râpées,Marque Repère,500.0,France,2024-07-28,17.81
REC-157816,6343,Déli Matin Pépites De Chocolat,Marque Repère,600.0,France,2024-06-22,21.0
REC-547082,5111,Biscuits Tablette Chocolat Au Lait,Bio Village,150.0,France,2025-08-04,17.26
REC-120009,12157,Tortillas Nature,Jardin Bio,125.0,France,2024-02-06,15.92
REC-167326,10092,Mendiant De Luxe,Seeberger,400.0,France,2025-04-04,12.68
REC-477500,11534,Kinder Chocolate,Kinder,150.0,Česko,2025-04-28,9.12
REC-511376,7896,WertherS Original,Storck,135.0,Denmark,2026-01-13,9.54
REC-172047,11852,,Tesco,185.0,France,2025-12-07,12.58
REC-617539,14898,Rich Tea Biscuit,Tesco,300.0,France,2024-09-06,12.68
REC-721665,8220,Furrows Sea Salt Vinegar,Tyrrell'S,150.0,France,2025-04-09,20.26
REC-632783,10363,Sea Salt,Popchips,85.0,France,2024-09-02,20.63
REC-562355,8788,Days Bake Rolls Pizza G,7 Days,80.0,Румъния,2024-04-10,17.52
REC-430013,9722,Lotus Biscoff Speculoos Original G XG,Biscoff,375.0,France,2026-01-03,5.62
REC-447694,12129,Kitkat,-,48.0,France,2025-04-21,15.78
REC-807074,12989,Netsle Chocolat Noir Cacao,Nestlé,125.0,Marruecos,2025-03-21,23.56
REC-704083,13572,Pépito Chocolat Au Lait,Lu,192.0,France,2024-05-19,11.03
REC-798949,8256,Noir Pistaches Caramélisées,Côte D'Or,180.0,Belgium,2025-02-01,24.1
REC-553265,7504,Colazione Più Con Cereali,Kinder,290.0,France,2025-12-27,10.14
REC-185851,5067,LayS Potato Chips,Lay'S,50.0,India,2024-03-22,21.81
REC-752993,11735,Hula Hoops Bbq,Kp Snacks,624.0,Ireland,2025-02-14,3.74
REC-986891,5790,Pain DÉpices Au Miel,Carrefour,187.5,France,2025-01-13,20.89
REC-486665,7988,Grenode Salted Peanut Protein Bar,Grenade,60.0,Belgium,2025-10-04,4.28
REC-970738,5431,Oaties,Tower Gate,300.0,France,2025-03-03,8.68
REC-615411,14006,Sweet Salty Popcorn,Butterkist,100.0,United Kingdom,2025-07-21,1.64
REC-507905,6466,Rough Oatcakes,-,250.0,France,2024-08-08,10.29
REC-473307,5245,Milka Mlecna Alpin,-,100.0,Румъния,2024-04-19,12.68
REC-215755,6706,Speculoos,Sondey,250.0,Nederland,2024-06-08,24.68
REC-913871,5740,Dry Roasted Lightly Salted Peanuts,Planters,180.0,Spain,2024-12-15,19.15
REC-600785,12959,Rich Tea,Belmont Biscuits,300.0,Ireland,2024-07-02,16.14
REC-244928,12723,,Lotto,180.0,Bulgaria,2025-01-04,12.58
REC-188902,5940,Organic Sea Salt Multigrain Tortilla Chips,-,1.0,United States,2024-08-22,19.48
REC-290106,14654,Knoppers,Storck,25.0,Fr,2024-09-23,19.79
REC-713073,12678,Tartines Craquantes Sarrasin,Jardin Bio,150.0,France,2024-11-19,4.97
REC-921661,7645,Mamia Strawberry And Apple Oaty Bars,Aldi,625.0,Gb,2024-03-17,3.87
REC-952041,6128,Galaxy Minstrels Pouch Bag,Mars,125.0,United Kingdom,2024-12-19,22.71
REC-880944,11162,Mint,Aldi,525.0,Ireland,2025-05-08,15.46
REC-205848,12416, Meringue Nests,Tesco Finest,100.0,United Kingdom,2024-12-31,18.45
REC-246073,7229,Donuts,Sondey,237.5,France,2024-06-22,4.11
REC-641406,8425,Napolitain LOriginal,Lu,1230.0,Fr,2024-10-23,14.24
REC-998524,11543,Olive Rosemary Ovali Italian Cracker Crisps,Crosta & Mollica,150.0,Gb,2025-08-10,4.21
REC-908164,8023,Salted Peanuts,Sainsburys,200.0,Gb,2026-01-15,12.38
REC-527294,14181,Pringles Paprika Gr,Pringles,165.0,Italy,2025-02-10,18.77
REC-448274,11211,Eucalyptus,Ricola,525.0,France,2025-02-11,19.83
REC-618421,10071,Brets Saveur Pili Pili,-,125.0,France,2025-09-09,7.21
REC-915074,13089,,Nakd,120.0,Belgium,2025-12-23,12.58
REC-282857,13320,Krackwheat,Jacob'S,230.0,United Kingdom,2024-02-06,23.24
REC-874480,11166,Vegetables Carottes Betteraves Patates Douces Panais,Carrefour,100.0,France,2024-05-29,14.23
REC-931323,5019,Bbq Popchips,Popchips,17.0,United Kingdom,2024-04-27,13.8
REC-794137,13235,ParleG,Parle,100.0,United States,2024-06-23,18.64
REC-468585,6950,Chips Nature,Lay'S,370.0,France,2025-05-20,21.58
REC-710619,7309,Cookies Classique Noisette,Delacre,200.0,Belgium,2025-09-08,4.83
REC-245365,9662,Taste The Difference Brioche Burger Bun,Sainsbury'S,150.0,Gb,2025-09-08,2.08
REC-904550,7153,Tartines Craquantes Noisette Imp,Le Pain Des Fleurs,150.0,France,2025-10-29,14.94
REC-165913,8331,Nakd Protein Caramel Barres Protéinées G De Protéines Végétales DIngrédients Naturels Sans Sucres Ajoutés X G G,Nakd,135.0,United Kingdom,2025-09-03,13.31
REC-461493,5977,GrünOhr Hase Vegan,Katjes,175.0,Germany,2026-01-11,13.28
REC-684418,11834,Digestive,Tesco,185.0,Germany,2024-05-26,17.54
REC-770021,6050,MM’S Crispy,M&M'S,187.0,France,2025-12-30,17.68
REC-733355,12789,Crushed Sea Salt Black Peppercorn Crisps,Walkers,150.0,United Kingdom,2024-04-27,10.6
REC-833932,9364,Barre Cacahuètes Caramel Chocolat,-,180.0,Fr,2024-02-17,15.64
REC-689052,7623,Hot Kickin Sour Cream Flavour,Pringles,160.0,Germany,2025-01-27,7.7
REC-979255,12872,Monaco,Belin,95.0,France,2024-06-09,4.5
REC-737554,6712,Salted Lentil Chips,-,18.0,United Kingdom,2024-12-31,17.82
REC-132519,9486,Eat Natural Dark Chocolate With Cranberries And Macadam,Eat Natural,40.0,United Kingdom,2026-01-03,13.95
REC-880562,7080,Percy Pig,Marks & Spencer,170.0,Germany,2024-07-01,14.83
REC-382215,10434,Raisins,-,20567.0,United States,2025-12-10,18.61
REC-499672,10033,Pretzel Crisps Original Organic,-,28.0,United States,2025-10-23,12.68
REC-235620,12129,No Added Sugar Smooth Dark Chocolate,Sainsbury'S,100.0,France,2025-08-04,15.16
REC-753199,12825,Botersprits,Sondey,400.0,France,2025-07-29,24.35
REC-477150,12037,Stollen With Marzipan,Favorina,750.0,Belgium,2025-11-14,6.76
REC-121367,6191,Snack Gurken,Max & Lena,250.0,France,2024-11-10,11.15
REC-300247,5701,Saveur Sour Cream Onion,-,170.0,France,2024-06-15,7.56
REC-224179,5852,Mini Gâches,-,360.0,France,2025-11-10,18.01
REC-407150,10888,Bio Tortitas Chips Maiz,-,125.0,France,2025-01-11,12.52
REC-522316,13035,Bio Crackers,Grafschafter,200.0,República Checa,2025-12-07,24.71
REC-523674,13062,Madeleines Coquilles,Tante Odile,400.0,France,2024-10-13,23.2
REC-762440,12750,Granola Gros Éclats De Chocolat,Granola,1848.0,France,2025-02-16,20.5
REC-327006,5636,Petit Déj Céréales Et Chocolat,Gerblé,200450.0,France,2025-11-09,16.3
REC-175902,5418,Sablés Framboise Rooibos,Gerblé,150.0,France,2024-10-27,1.68
REC-882686,5061,Sablissime Chocolat Au Lait,Bjorg,200.0,France,2024-07-23,14.63
REC-597706,9077,Speculoos,-,180.0,France,2024-12-02,18.18
REC-685903,8681,Petits Boudoirs Biscuit Aux Nourrissons,Babybio,120.0,France,2024-12-14,8.95
REC-769923,11560,Barres Céréales Goût Chocolat Au Lait Banane,Carrefour,150.0,France,2024-02-11,6.31
REC-902446,11282,Chocolate Especial Postres,-,200.0,France,2024-07-22,24.93
REC-879088,11280,La Galette Bretonne Pur Beurre,Marque Repère,125.0,France,2025-05-31,20.2
REC-334114,14276,Cacahuètes Grillées Salées,Marque Repère,250.0,France,2025-01-28,17.34
REC-379510,8366,Madeleines Aux Oeufs Frais,Marque Repère,500.0,France,2024-08-31,20.57
REC-882102,12717,Barres Céréales Fraise,Bio Village,125.0,France,2026-01-02,17.01
REC-445782,14560,Pain Épice Au Miel,Bio Village,300.0,France,2024-07-09,14.93
REC-456394,14303,Бисквити Кафе,Sweet Plus,160.0,Bulgaria,2025-09-08,20.92
REC-181359,13011,Lindt Lindor Melkesjokolade Stick,Lindt & Sprüngli,38.0,Australien,2024-03-05,19.41
REC-241264,5405,Chipsfrisch Gesalzen,Funny Frisch,175.0,France,2024-04-01,7.49
REC-642279,11345,Butterkeks Weniger Zucker,Leibniz,150.0,Austria,2025-01-03,15.78
REC-100353,10141,Choco Leibniz,Leibniz,125.0,Belgium,2025-10-10,5.59
REC-115315,11500,Beef Jerky Original,Jack Link'S,25.0,Belgium,2025-07-14,16.42
REC-928209,12001,Balisto Yoberry,Balisto,1665.0,Österreich,2024-09-14,14.31
REC-997199,12845,Peanut Pouch,-,125.0,France,2024-12-10,6.92
REC-736145,9785,Pastilles MentholEucalyptus,Fisherman'S Friend,75325.0,France,2025-01-02,12.43
REC-909271,8611,Kettle Chips L Salt G,Kettle,25.0,France,2025-09-17,23.72
REC-737379,13846,Eat Real Hummus Chips Tomato Basil Flavour G,Eat Real,45.0,Czech Republic,2025-10-14,22.36
REC-989411,14672,Limited Edition Black Truffle Sea Salt,Tyrrell'S,150.0,France,2025-07-03,16.11
REC-384250,8700,Berry Delight,Nákd,35.0,Czech Republic,2025-03-24,11.38
REC-161663,8856,Yoyos Mango Multipack X,Bear,520.0,France,2025-05-03,12.68
REC-521919,10674,Sesame Snaps,Sesame Snaps,30.0,France,2024-11-20,8.73
REC-734677,9295,Déjeuner Rem,Lu,3255.0,France,2024-04-28,12.68
REC-957100,12896,MMS Peanut,M&M'S,90.0,Belgium,2025-01-12,22.96
REC-638980,8777,Barni Ciocolata,Moldiez,30.0,France,2024-12-08,23.11
REC-968085,14371,Classic Collection Chocolate Bars,Green & Blacks,180.0,France,2024-03-06,16.75
REC-805594,11386,,Milka,262.0,France,2024-09-14,12.58
REC-668865,10360,Petit Moelleux,Lu,140.0,France,2024-06-01,16.92
REC-744549,5976,Cote DOr Noir Truffé,Cote D\'Or,190.0,Belgium,2024-12-29,15.2
REC-425220,7567,Raffaello Gaufrettes Enrobées De Noix De Coco Fourrées Cube X G,Confetteria Raffaello,300.0,France,2024-12-28,21.52
REC-332734,8122,Mulino Bianco Abbracci Biscuits Au Cacao Et A La Creme G,Mulino Bianco,350.0,Belgium,2025-10-25,20.88
REC-361159,9772,Galleta María Ligera Sin Sal Y Sin Azúcares Añadidos,Gullón,6003200.0,France,2025-06-18,16.6
REC-412049,8134,Galletas Mini Caritas Con Crema De Cacao,-,329.0,Spain,2026-01-30,17.06
REC-709917,5716,Protein Bar,Nutrend,180.0,France,2025-03-21,6.61
REC-860374,6360,Chocolate Chip Soft Chewy Granola Bar,Kirkland Signature,24.0,United States,2025-08-23,17.18
REC-400601,5646,Original Made With Sea Salt,-,180.0,United States,2024-08-06,3.04
REC-531828,12730,Soft Bakes Strawberry Filled,Belvita,250.0,France,2025-10-28,12.68
REC-456165,8845,Fruit Nut Bars Protein Packed,Eat Natural,345.0,France,2025-07-29,12.68
REC-999038,6740,Choco Noisette,Noiseraie,300.0,France,2025-11-03,10.28
REC-555450,10633,Strawberry Lunchbox Loaves,Soreen,150.0,United Kingdom,2025-10-13,11.93
REC-746318,14460,Prawn Crackers,Tesco,60.0,United Kingdom,2025-04-26,23.04
REC-863617,5321,,Bedo Imex B.V.,300.0,Belgicko,2024-12-30,12.58
REC-480642,14880,Protein Arachidi Cioccolato,General Mills,440.0,Espagne,2025-11-21,11.53
REC-486275,10855,Galleta Choco Negro,Hacendado,1504375.0,Portugal,2024-03-08,3.79
REC-281382,13051,Sesame Snaps® X,Sesame Snaps,120.0,United Kingdom,2025-02-11,15.44
REC-982558,8943,Simply Salted,Butterkist,180.0,Spain,2025-09-25,12.68
REC-282934,5125,Popcorn,Snack Day,300.0,България,2025-08-24,6.86
REC-845560,7454,Hanuta Riegel,Ferrero,345.0,Bulgaria,2025-02-19,9.14
REC-670645,5190,Jengibre,Hacendado,350.0,Spain,2024-04-30,4.68
REC-388577,13112,Grain Free Tortilla Chips,Siete,5142.0,France,2024-04-23,15.58
REC-543669,6893,Hula Hoops Original,Hula Hoops,1224.0,Gb,2024-11-09,24.45
REC-666258,5509,Galactic Brownies With Chocolate Candies Chocolate Candies,Mr. Brownie,1.0,France,2026-01-27,22.36
REC-492857,7396,Ridge Cut Flame Grilled Steak,Mccoy'S,35.0,Gb,2024-08-21,18.17
REC-592930,8252,Lightly Salted Hand Cooked Crinkle Cut Crisis,Aldi,185.0,Gb,2025-01-10,16.41
REC-800842,9071,Sea Salted Crisps,Asda,215.0,Gb,2025-06-30,1.33
REC-321199,5039,Baked Squeezed Pretzels With Tomatoes And Herbs,Elephant,70.0,France,2025-06-01,21.8
REC-126461,14406,Multigrain Bites,Snaktastic,142.5,Gb,2024-10-24,19.42
REC-412141,13151,Wasa Delicate Crisp Rosemary G We,Wasa,190.0,Belgium,2024-11-16,11.49
REC-143872,10856,Gifflar Vanilla,Pågen Ab,260.0,France,2025-10-07,23.08
REC-678709,11965,Taste The Difference Sea Salt Suffolk Cider Vinegar Potato Crisps,Sainsbury'S,150.0,United Kingdom,2025-10-28,6.09
REC-145995,12011,Cream Crackers,M&S,300.0,Fr,2025-05-18,19.11
REC-991264,10838,Dark Cacao,Nestlé,120.0,Spain,2025-11-27,3.12
REC-436554,9919,Barres De Céréales Fruits Rouges,Grainéa,126.0,France,2024-10-05,3.61
REC-779042,6816,,Pilos,40.0,République Tchèque,2025-08-08,12.58
REC-996544,13375,Goûters Bn Au Chocolat,Bn,2285.0,France,2024-05-06,14.07
REC-783197,13818,Protein Flapjacks Smooth Lemon,Trek,350.0,United Kingdom,2025-10-10,11.7
REC-587460,7348,Peanut Snaps,Peanut Snaps,340.0,Fr,2025-04-21,20.29
REC-111609,5943,Nachos,Snack Day,150.0,Spain,2024-11-04,12.45
REC-847891,12709,Les Pyrénéens,Lindt,175.0,France,2024-12-30,12.68
REC-448171,8938,Delight Bar Cocoa Orange,Alesto,50.0,Austria,2024-05-27,15.52
REC-905940,13142,Ricola Douceur De Miel,-,50.0,Brazil  En:France,2025-07-14,24.46
REC-470578,8436,Parmesan Garlic Twists,Tesco,185.0,Gb,2024-08-05,6.08
REC-458197,7226,Doritos Flamin Hot,Doritos,180.0,Morocco,2024-08-18,9.4
REC-224984,13167,,Dmbio,100.0,Germany,2025-03-19,12.58
REC-784321,13023,Nakd Cacahuète Chocolish G XP,Nakd,127.5,Be,2024-05-07,21.95
REC-365158,11522,Maple Pecan Almond,Kind,330.0,Gb,2025-12-20,9.62
REC-214249,10522,PicoBalla,Haribo,160.0,Deutschland,2025-01-21,24.44
REC-989140,5646,Baked Pack,Walkers,132.0,United Kingdom,2024-05-20,17.79
REC-535776,7931,Milka,Milka,150.0,Morocco,2024-09-03,1.31
REC-805703,7375,Chipsfrisch Oriental,Funny-Frisch,150.0,Germany,2025-06-25,22.49
REC-908216,8695,Tobigo Crousty,-,180.0,Morocco,2024-05-08,23.92
REC-634019,7241,Organic Garden Crisp Veggie Cracker,Innofoods Organic/Biologique,454.0,Canada,2025-06-16,24.51
REC-677507,8542,Misura Dolcesenza Biscotti Integrali Con Cereali,Misura,280.0,Italia,2024-03-17,12.68
REC-217723,10807,Chocolate Negro Cacao Con Almendras,Hacendado,200.0,Marruecos,2024-11-04,12.06
REC-277449,6397,Nestlé Kitkat Cereal,Nestle,330.0,Morocco,2025-10-21,3.71
REC-419791,11740,Celebrations,Celebrations,600.0,United Kingdom,2024-04-17,9.64
REC-171743,11624,Mini Cheese Crackers,Organix,323.0,United Kingdom,2024-07-25,18.12
REC-819010,9229,Intrecci,Mulino Bianco,315.0,Italy,2025-08-30,12.68
REC-666235,8949,Chips Saveur Cheddar Jalapeno,Bret'S,125.0,France,2025-09-28,12.68
REC-570067,11721,Brunch Choc Chip,Cadbury,528140.0,Switzerland,2025-04-01,4.28
REC-843900,7961,Tartines Crac Form,Gerblé,250.0,France,2026-01-22,8.77
REC-395126,13073,Shortbread Fingers,Walker'S,150.0,Germany,2024-05-31,22.74
REC-662685,12107,Lightly Salted Crispy Baked Veggie Snacks,Harvest Snaps,3394.0,United States,2024-03-31,20.85
REC-284912,9354,Muesli Bar Cranberry,Crownfield,200825.0,France,2025-08-12,13.82
REC-621713,9414,Fior Di Integrale,Realforno,700.0,Italia,2025-06-06,23.6
REC-746426,5127,Petit Beurre,Tastino,450.0,France,2025-10-17,19.39
REC-173059,10918,Weisse Kokos Flakes,Bellarom,200.0,France,2024-12-21,15.13
REC-396285,7768,Envitas Cacao,Sondey,253.0,France,2024-12-02,3.46
REC-285949,5853,Waffle Rolls With Vanilla Flavour Filling,Tastino,450.0,República Checa,2026-01-23,2.5
REC-298711,11802,Halloween Popcorn Sweet,Lidl,250.0,France,2024-03-15,23.81
REC-877903,7732,Bonbons Menthe Et Saveur Eucalyptus,Feel Free,180.0,France,2025-10-10,5.42
REC-157093,12802,Pépito Mini Roulés Chocolat,Lu,150.0,France,2024-11-06,13.44
REC-988028,11786,Mikado Chocolat Noir,Glico,90.0,Belgium,2024-03-27,11.08
REC-459068,10824,Clafoutis Aux Cerises,La Laitière,340485.0,France,2025-03-25,19.66
REC-501105,10500,Lulu L Ourson,Lu,300.0,France,2025-01-30,10.42
REC-641000,9111,,Apéricube,250.0,France,2025-01-16,12.58
REC-387063,7982,Tronches De Cake Moelleux Chocolat,St Michel,240.0,France,2024-08-24,5.05
REC-338073,13445,Barres De Céréales À La Figue X,Chabrior,126.0,France,2024-10-10,19.38
REC-210575,11001,Monster Munch Goût Ketchup,Intersnack,85.0,Belgium,2024-07-25,12.36
