City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index,Location Category,Overall Score
Vienna,312.97,Weekend,Entire Home/Apt,False,False,4,False,1,0,9,100,1,1.98,0.36,107.68,7.71,167.12,4.04,City Center,95.0
Vienna,237.71,Weekend,Entire Home/Apt,False,False,4,False,1,0,9,91,0,10.86,1.4,23.63,1.69,32.42,0.78,Suburbs,90.5
Vienna,183.25,Weekend,Private Room,False,True,2,False,0,0,10,96,1,1.33,0.52,152.18,10.9,236.3,5.71,City Center,98.0
Vienna,223.69,Weekend,Entire Home/Apt,False,False,4,False,1,0,8,100,1,10.01,0.55,25.28,1.81,36.25,0.88,Suburbs,90.0
Vienna,98.64,Weekend,Private Room,False,True,3,False,0,0,9,92,1,3.96,0.17,72.2,5.17,95.51,2.31,Medium-Sized City,91.0
Vienna,165.95,Weekend,Entire Home/Apt,False,False,2,True,1,0,10,96,1,2.26,0.8,91.0,6.52,140.29,3.39,Medium-Sized City,98.0
Vienna,347.8,Weekend,Private Room,False,True,2,False,0,0,10,100,1,2.03,0.57,209.65,15.01,185.1,4.47,Medium-Sized City,100.0
Vienna,336.35,Weekend,Entire Home/Apt,False,False,5,True,1,0,10,97,2,2.26,0.18,93.86,6.72,144.37,3.49,Medium-Sized City,98.5
Vienna,301.52,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,95,1,1.19,0.43,152.86,10.95,235.0,5.68,City Center,97.5
Vienna,197.04,Weekend,Private Room,False,True,2,True,1,0,10,94,1,2.07,0.71,104.94,7.52,150.75,3.64,Medium-Sized City,97.0
Vienna,226.26,Weekend,Entire Home/Apt,False,False,5,True,1,0,10,97,1,2.92,0.27,110.35,7.9,166.5,4.02,Medium-Sized City,98.5
Vienna,254.77,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,96,1,1.96,0.49,161.95,11.6,189.5,4.58,City Center,98.0
Vienna,200.78,Weekend,Entire Home/Apt,False,False,3,True,0,1,10,99,1,2.32,0.49,130.96,9.38,223.16,5.39,Medium-Sized City,99.5
Vienna,223.69,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,81,0,1.72,0.46,111.28,7.97,174.03,4.21,City Center,85.5
Vienna,208.49,Weekend,Entire Home/Apt,False,False,5,True,0,0,10,95,1,1.04,0.24,151.2,10.83,262.71,6.35,City Center,97.5
Vienna,193.53,Weekend,Private Room,False,True,2,True,1,0,9,95,1,2.1,0.74,103.86,7.44,149.01,3.6,Medium-Sized City,92.5
Vienna,252.9,Weekend,Entire Home/Apt,False,False,3,False,0,0,10,100,1,2.1,0.48,105.46,7.55,163.61,3.95,Medium-Sized City,100.0
Vienna,289.83,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,95,1,0.68,0.37,257.1,18.41,377.83,9.13,City Center,97.5
Vienna,162.21,Weekend,Entire Home/Apt,False,False,3,False,0,0,8,90,1,1.52,0.24,120.08,8.6,192.55,4.65,City Center,85.0
Vienna,249.4,Weekend,Entire Home/Apt,False,False,3,True,1,0,10,97,1,5.76,0.17,42.28,3.03,82.14,1.99,Suburbs,98.5
Vienna,115.93,Weekend,Private Room,False,True,4,False,0,0,9,94,1,9.46,1.73,26.91,1.93,37.03,0.89,Suburbs,92.0
Vienna,172.73,Weekend,Entire Home/Apt,False,False,2,True,0,0,9,96,1,2.85,0.27,111.67,8.0,170.17,4.11,Medium-Sized City,93.0
Vienna,187.69,Weekend,Private Room,False,True,2,False,0,0,10,95,1,1.64,0.06,121.19,8.68,188.61,4.56,City Center,97.5
Vienna,214.57,Weekend,Entire Home/Apt,False,False,3,False,0,1,10,93,0,2.9,0.11,81.5,5.84,116.1,2.81,Medium-Sized City,96.5
Vienna,319.05,Weekend,Entire Home/Apt,False,False,2,True,0,1,10,96,1,2.31,0.41,96.28,6.89,138.77,3.35,Medium-Sized City,98.0
Vienna,237.71,Weekend,Entire Home/Apt,False,False,5,True,1,0,10,98,1,2.49,0.07,127.24,9.11,226.13,5.47,Medium-Sized City,99.0
Vienna,157.54,Weekend,Entire Home/Apt,False,False,3,False,1,0,9,92,0,1.1,0.24,149.5,10.71,256.95,6.21,City Center,91.0
Vienna,172.73,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,93,1,2.29,0.76,109.31,7.83,149.64,3.62,Medium-Sized City,96.5
Vienna,331.67,Weekend,Entire Home/Apt,False,False,6,True,1,0,10,98,1,1.3,0.3,133.37,9.55,240.4,5.81,City Center,99.0
Vienna,256.18,Weekend,Entire Home/Apt,False,False,3,False,0,1,9,80,1,0.27,0.23,307.52,22.02,641.43,15.5,City Center,85.0
Vienna,226.26,Weekend,Private Room,False,True,2,True,0,0,10,98,1,1.46,0.27,138.11,9.89,213.57,5.16,City Center,99.0
Vienna,312.97,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,99,1,2.34,0.45,129.18,9.25,214.52,5.18,Medium-Sized City,99.5
Vienna,271.37,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,98,1,2.2,0.58,93.46,6.69,143.94,3.48,Medium-Sized City,99.0
Vienna,114.53,Weekend,Private Room,False,True,2,False,0,0,8,85,1,2.31,0.35,123.62,8.85,192.2,4.65,Medium-Sized City,82.5
Vienna,175.3,Weekend,Private Room,False,True,2,False,1,0,9,95,1,1.34,0.32,165.92,11.88,253.38,6.12,City Center,92.5
Vienna,256.18,Weekend,Entire Home/Apt,False,False,3,False,0,1,9,83,0,0.2,0.33,341.92,24.49,751.19,18.16,City Center,86.5
Vienna,256.18,Weekend,Entire Home/Apt,False,False,3,False,0,1,8,82,0,0.14,0.3,379.82,27.2,967.0,23.37,City Center,81.0
Vienna,256.18,Weekend,Entire Home/Apt,False,False,3,False,0,1,9,82,0,0.25,0.32,319.0,22.85,655.35,15.84,City Center,86.0
Vienna,208.49,Weekend,Entire Home/Apt,False,False,4,True,0,1,10,99,1,2.05,1.1,135.32,9.69,169.54,4.1,Medium-Sized City,99.5
Vienna,148.42,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,96,2,2.0,0.72,147.23,10.54,243.26,5.88,Medium-Sized City,93.0
Vienna,206.39,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,71,2,1.1,0.24,149.5,10.71,256.95,6.21,City Center,80.5
Vienna,245.89,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,97,1,2.15,0.99,123.28,8.83,159.45,3.85,Medium-Sized City,98.5
Vienna,183.02,Weekend,Entire Home/Apt,False,False,4,False,0,0,8,79,1,2.15,0.33,113.46,8.13,154.35,3.73,Medium-Sized City,79.5
Vienna,240.52,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,83,1,1.09,0.22,151.74,10.87,257.41,6.22,City Center,86.5
Vienna,160.11,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,96,1,1.29,0.17,139.95,10.02,223.2,5.39,City Center,98.0
Vienna,220.18,Weekend,Entire Home/Apt,False,False,3,False,0,0,10,96,1,3.07,0.5,85.05,6.09,128.55,3.11,Medium-Sized City,98.0
Vienna,370.94,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,98,1,1.61,0.41,132.91,9.52,205.9,4.98,City Center,99.0
Vienna,125.05,Weekend,Private Room,False,True,2,True,0,0,9,98,1,2.67,0.25,89.97,6.44,127.01,3.07,Medium-Sized City,94.0
Vienna,331.67,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,85,1,2.73,0.17,116.64,8.35,185.38,4.48,Medium-Sized City,92.5
Vienna,266.46,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,100,1,1.28,0.35,137.56,9.85,221.51,5.35,City Center,100.0
Vienna,272.77,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,91,1,1.17,0.16,141.78,10.15,239.47,5.79,City Center,90.5
Vienna,139.31,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,90,2,2.76,0.16,105.1,7.53,156.24,3.78,Medium-Sized City,90.0
Vienna,319.05,Weekend,Entire Home/Apt,False,False,6,True,1,0,10,97,2,2.45,0.17,128.69,9.22,214.76,5.19,Medium-Sized City,98.5
Vienna,92.79,Weekend,Private Room,False,True,2,False,0,1,9,98,1,10.42,1.36,24.55,1.76,33.75,0.82,Suburbs,94.0
Vienna,153.1,Weekend,Private Room,False,True,3,True,0,0,9,96,2,1.29,0.52,164.49,11.78,255.31,6.17,City Center,93.0
Vienna,256.18,Weekend,Entire Home/Apt,False,False,4,True,0,1,10,98,2,2.16,1.12,134.66,9.64,161.66,3.91,Medium-Sized City,99.0
Vienna,391.98,Weekend,Entire Home/Apt,False,False,4,False,0,1,8,85,1,3.19,0.58,98.0,7.02,136.36,3.3,Medium-Sized City,82.5
Vienna,92.79,Weekend,Private Room,False,True,2,False,0,1,10,94,1,10.39,1.43,24.63,1.76,33.84,0.82,Suburbs,97.0
Vienna,92.79,Weekend,Private Room,False,True,3,False,0,1,10,93,1,10.28,1.29,24.86,1.78,34.28,0.83,Suburbs,96.5
Vienna,92.79,Weekend,Private Room,False,True,2,False,0,1,10,100,1,10.28,1.29,24.86,1.78,34.28,0.83,Suburbs,100.0
Vienna,102.14,Weekend,Entire Home/Apt,False,False,5,False,0,1,10,90,2,10.29,1.3,24.85,1.78,34.25,0.83,Suburbs,95.0
Vienna,102.14,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,100,2,10.34,1.42,24.75,1.77,34.02,0.82,Suburbs,100.0
Vienna,266.46,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,98,1,3.27,0.55,71.97,5.15,102.32,2.47,Medium-Sized City,99.0
Vienna,102.14,Weekend,Entire Home/Apt,False,False,6,False,0,1,10,93,2,10.42,1.47,24.58,1.76,33.75,0.82,Suburbs,96.5
Vienna,171.56,Weekend,Entire Home/Apt,False,False,2,False,0,1,8,84,1,2.78,0.08,84.32,6.04,121.79,2.94,Medium-Sized City,82.0
Vienna,251.5,Weekend,Entire Home/Apt,False,False,4,True,0,1,10,94,2,2.39,1.18,117.69,8.43,145.94,3.53,Medium-Sized City,97.0
Vienna,180.91,Weekend,Entire Home/Apt,False,False,2,True,0,0,9,95,1,2.41,0.34,102.15,7.32,141.04,3.41,Medium-Sized City,92.5
Vienna,556.76,Weekend,Entire Home/Apt,False,False,6,True,1,0,10,98,2,2.09,0.94,163.19,11.69,169.27,4.09,Medium-Sized City,99.0
Vienna,235.37,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,99,2,1.09,0.23,151.14,10.82,257.54,6.22,City Center,99.5
Vienna,531.05,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,99,0,2.09,0.47,170.03,12.18,178.4,4.31,Medium-Sized City,99.5
Vienna,169.23,Weekend,Entire Home/Apt,False,False,2,False,0,1,10,90,1,2.72,0.08,86.46,6.19,124.16,3.0,Medium-Sized City,95.0
Vienna,139.31,Weekend,Private Room,False,True,3,True,0,0,10,96,1,3.33,0.8,82.68,5.92,120.6,2.91,Medium-Sized City,98.0
Vienna,122.95,Weekend,Private Room,False,True,3,False,0,1,9,87,1,3.28,0.43,67.77,4.85,105.77,2.56,Medium-Sized City,88.5
Vienna,122.95,Weekend,Private Room,False,True,4,False,0,1,9,89,1,3.28,0.43,67.77,4.85,105.77,2.56,Medium-Sized City,89.5
Vienna,169.23,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,81,1,3.08,0.11,77.22,5.53,108.76,2.63,Medium-Sized City,85.5
Vienna,159.88,Weekend,Entire Home/Apt,False,False,3,False,0,1,8,73,1,3.96,0.15,72.11,5.16,95.41,2.31,Medium-Sized City,76.5
Vienna,222.52,Weekend,Entire Home/Apt,False,False,6,False,0,1,9,81,2,3.96,0.15,72.11,5.16,95.41,2.31,Medium-Sized City,85.5
Vienna,162.45,Weekend,Entire Home/Apt,False,False,2,True,0,1,10,95,1,2.39,1.12,119.71,8.57,146.85,3.55,Medium-Sized City,97.5
Vienna,136.74,Weekend,Private Room,False,True,2,True,0,0,10,99,1,1.83,0.42,116.95,8.38,181.04,4.38,City Center,99.5
Vienna,129.96,Weekend,Entire Home/Apt,False,False,3,False,0,0,10,98,1,7.28,4.42,38.64,2.77,54.23,1.31,Suburbs,99.0
Vienna,258.75,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,100,1,4.47,0.31,57.12,4.09,77.06,1.86,Medium-Sized City,100.0
Vienna,370.94,Weekend,Entire Home/Apt,False,False,6,True,0,1,10,99,3,2.32,0.49,130.96,9.38,223.16,5.39,Medium-Sized City,99.5
Vienna,226.26,Weekend,Entire Home/Apt,False,False,3,False,0,0,10,100,1,2.49,0.25,87.19,6.24,133.12,3.22,Medium-Sized City,100.0
Vienna,169.23,Weekend,Entire Home/Apt,False,False,3,False,0,1,10,60,0,2.6,0.15,91.34,6.54,129.7,3.13,Medium-Sized City,80.0
Vienna,129.96,Weekend,Entire Home/Apt,False,False,2,True,0,0,9,93,1,2.96,0.3,73.39,5.26,111.52,2.7,Medium-Sized City,91.5
Vienna,294.74,Weekend,Entire Home/Apt,False,False,4,True,0,0,9,93,2,2.25,0.23,141.35,10.12,226.68,5.48,Medium-Sized City,91.5
Vienna,150.53,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,88,1,3.96,0.23,72.35,5.18,95.42,2.31,Medium-Sized City,89.0
Vienna,249.4,Weekend,Entire Home/Apt,False,False,4,True,0,1,9,96,1,0.87,0.42,169.43,12.13,291.42,7.04,City Center,93.0
Vienna,177.41,Weekend,Entire Home/Apt,False,False,4,False,1,0,9,80,1,1.86,0.51,107.84,7.72,163.99,3.96,City Center,85.0
Vienna,177.41,Weekend,Entire Home/Apt,False,False,4,False,1,0,9,87,1,1.78,0.52,110.51,7.91,170.06,4.11,City Center,88.5
Vienna,434.99,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,95,1,1.57,0.24,130.83,9.37,204.56,4.94,City Center,92.5
Vienna,201.72,Weekend,Entire Home/Apt,False,False,3,True,0,1,10,92,1,1.28,0.39,143.61,10.28,221.75,5.36,City Center,96.0
Vienna,353.65,Weekend,Entire Home/Apt,False,False,6,False,0,1,10,93,1,2.0,1.11,147.51,10.56,176.61,4.27,Medium-Sized City,96.5
Vienna,172.73,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,97,1,2.76,0.31,87.54,6.27,122.58,2.96,Medium-Sized City,98.5
Vienna,238.88,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,85,1,2.15,0.98,149.49,10.71,164.38,3.97,Medium-Sized City,92.5
Vienna,235.37,Weekend,Entire Home/Apt,False,False,5,False,0,1,10,94,2,9.47,0.71,26.74,1.91,38.03,0.92,Suburbs,97.0
Vienna,182.08,Weekend,Entire Home/Apt,False,False,3,False,0,1,10,97,1,9.47,0.71,26.74,1.91,38.03,0.92,Suburbs,98.5
Vienna,196.81,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,96,1,2.88,0.28,101.06,7.24,148.39,3.59,Medium-Sized City,98.0
Vienna,255.01,Weekend,Entire Home/Apt,False,False,4,True,1,0,10,96,1,2.5,0.35,123.05,8.81,198.85,4.81,Medium-Sized City,98.0
Vienna,288.67,Weekend,Entire Home/Apt,False,False,4,True,1,0,10,94,1,2.75,0.58,88.74,6.36,123.42,2.98,Medium-Sized City,97.0
Vienna,302.69,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,97,1,2.16,1.04,125.06,8.96,159.03,3.84,Medium-Sized City,98.5
Vienna,215.74,Weekend,Entire Home/Apt,False,False,2,False,0,0,4,80,1,1.5,0.45,122.83,8.8,195.06,4.71,City Center,60.0
Vienna,283.99,Weekend,Entire Home/Apt,False,False,4,False,1,0,9,81,2,2.28,0.51,131.9,9.45,220.23,5.32,Medium-Sized City,85.5
Vienna,191.2,Weekend,Private Room,False,True,4,True,0,0,10,99,1,4.96,0.11,49.02,3.51,68.73,1.66,Medium-Sized City,99.5
Vienna,202.88,Weekend,Entire Home/Apt,False,False,4,False,1,0,8,87,2,1.4,0.69,148.72,10.65,209.37,5.06,City Center,83.5
Vienna,127.62,Weekend,Private Room,False,True,2,True,1,0,9,98,1,2.32,0.49,130.96,9.38,223.16,5.39,Medium-Sized City,94.0
Vienna,324.66,Weekend,Entire Home/Apt,False,False,4,True,1,0,10,100,1,0.48,0.46,299.23,21.43,558.6,13.5,City Center,100.0
Vienna,317.65,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,96,1,1.23,0.5,181.31,12.98,279.76,6.76,City Center,93.0
Vienna,339.85,Weekend,Entire Home/Apt,False,False,4,True,0,1,10,98,1,1.6,0.12,125.6,8.99,195.58,4.73,City Center,99.0
Vienna,298.95,Weekend,Entire Home/Apt,False,False,2,True,0,1,10,99,0,1.39,0.23,139.99,10.02,218.34,5.28,City Center,99.5
Vienna,260.15,Weekend,Entire Home/Apt,False,False,2,False,0,1,10,98,1,0.28,0.29,329.04,23.56,800.63,19.35,City Center,99.0
Vienna,196.11,Weekend,Entire Home/Apt,False,False,4,True,1,0,10,97,1,3.23,0.41,70.16,5.02,105.41,2.55,Medium-Sized City,98.5
Vienna,254.31,Weekend,Entire Home/Apt,False,False,3,False,0,1,10,93,1,0.36,0.13,280.04,20.05,845.52,20.44,City Center,96.5
Vienna,666.62,Weekend,Entire Home/Apt,False,False,4,True,0,0,9,99,1,2.11,0.55,105.74,7.57,164.4,3.97,Medium-Sized City,94.5
Vienna,197.04,Weekend,Entire Home/Apt,False,False,2,True,1,0,10,99,0,6.43,0.67,38.09,2.73,54.36,1.31,Suburbs,99.5
Vienna,156.6,Weekend,Entire Home/Apt,False,False,3,False,0,0,10,97,1,4.81,0.23,80.15,5.74,85.73,2.07,Medium-Sized City,98.5
Vienna,162.21,Weekend,Private Room,False,True,2,True,1,0,10,99,1,4.61,0.2,52.08,3.73,75.52,1.83,Medium-Sized City,99.5
Vienna,278.38,Weekend,Entire Home/Apt,False,False,3,False,0,0,8,80,0,4.06,0.21,63.49,4.55,85.23,2.06,Medium-Sized City,80.0
Vienna,134.4,Weekend,Private Room,False,True,2,False,0,0,9,90,1,8.51,1.32,43.37,3.11,46.15,1.12,Suburbs,90.0
Vienna,254.77,Weekend,Entire Home/Apt,False,False,2,False,1,0,10,100,1,4.33,1.3,57.37,4.11,84.88,2.05,Medium-Sized City,100.0
Vienna,159.88,Weekend,Private Room,False,True,2,False,0,0,10,97,1,5.3,0.33,167.33,11.98,85.02,2.05,Suburbs,98.5
Vienna,117.1,Weekend,Private Room,False,True,2,True,0,0,10,95,1,3.64,0.96,80.91,5.79,106.1,2.56,Medium-Sized City,97.5
Vienna,259.68,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,96,1,3.3,0.57,87.62,6.27,116.72,2.82,Medium-Sized City,93.0
Vienna,157.54,Weekend,Entire Home/Apt,False,False,2,False,1,0,10,94,1,3.52,0.54,94.2,6.75,121.28,2.93,Medium-Sized City,97.0
Vienna,230.23,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,95,1,4.1,0.39,59.53,4.26,85.74,2.07,Medium-Sized City,97.5
Vienna,178.81,Weekend,Entire Home/Apt,False,False,3,True,1,0,10,96,2,4.23,1.0,57.2,4.1,85.9,2.08,Medium-Sized City,98.0
Vienna,157.54,Weekend,Entire Home/Apt,False,False,3,True,1,0,10,98,1,5.65,2.71,46.48,3.33,67.15,1.62,Suburbs,99.0
Vienna,338.45,Weekend,Entire Home/Apt,False,False,5,False,1,0,10,85,1,2.7,0.33,89.14,6.38,125.03,3.02,Medium-Sized City,92.5
Vienna,171.56,Weekend,Entire Home/Apt,False,False,3,False,1,0,9,81,0,1.93,0.6,138.46,9.92,212.82,5.14,City Center,85.5
Vienna,111.26,Weekend,Private Room,False,True,2,False,0,0,8,86,1,3.62,0.68,91.65,6.56,116.52,2.82,Medium-Sized City,83.0
Vienna,171.8,Weekend,Private Room,False,True,3,True,0,1,10,97,1,3.62,0.64,66.63,4.77,100.94,2.44,Medium-Sized City,98.5
Vienna,508.85,Weekend,Entire Home/Apt,False,False,5,False,1,0,10,98,2,2.01,0.57,137.75,9.86,214.82,5.19,Medium-Sized City,99.0
Vienna,97.47,Weekend,Private Room,False,True,2,False,1,0,10,93,1,8.91,2.66,44.64,3.2,44.88,1.08,Suburbs,96.5
Vienna,191.2,Weekend,Private Room,False,True,4,True,0,1,9,90,1,3.44,0.47,69.52,4.98,110.4,2.67,Medium-Sized City,90.0
Vienna,765.26,Weekend,Entire Home/Apt,False,False,6,False,0,0,9,90,3,1.58,0.24,177.41,12.7,261.67,6.32,City Center,90.0
Vienna,273.47,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,100,1,3.56,0.65,81.49,5.84,107.5,2.6,Medium-Sized City,100.0
Vienna,191.43,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,97,1,3.37,0.81,75.85,5.43,113.92,2.75,Medium-Sized City,98.5
Vienna,266.46,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,97,1,2.99,0.22,106.84,7.65,152.78,3.69,Medium-Sized City,98.5
Vienna,405.77,Weekend,Entire Home/Apt,False,False,3,True,1,0,10,100,1,2.69,0.21,102.52,7.34,156.18,3.77,Medium-Sized City,100.0
Vienna,351.78,Weekend,Entire Home/Apt,False,False,4,True,0,1,10,100,2,4.43,0.18,58.56,4.19,79.11,1.91,Medium-Sized City,100.0
Vienna,157.54,Weekend,Entire Home/Apt,False,False,2,False,1,0,10,92,1,4.14,1.71,74.8,5.36,94.34,2.28,Medium-Sized City,96.0
Vienna,169.23,Weekend,Private Room,False,True,2,False,0,0,8,84,1,1.83,0.55,144.12,10.32,218.04,5.27,City Center,82.0
Vienna,121.54,Weekend,Private Room,False,True,2,False,0,0,9,95,1,5.43,0.79,62.09,4.45,76.21,1.84,Suburbs,92.5
Vienna,390.81,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,96,1,1.12,0.08,191.46,13.71,291.17,7.04,City Center,98.0
Vienna,335.88,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,96,1,1.13,0.1,188.17,13.48,285.44,6.9,City Center,98.0
Vienna,335.88,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,95,1,1.23,0.18,184.7,13.23,284.68,6.88,City Center,97.5
Vienna,171.8,Weekend,Private Room,False,True,2,True,0,0,10,98,1,2.71,0.11,93.15,6.67,142.17,3.44,Medium-Sized City,99.0
Vienna,101.91,Weekend,Private Room,False,True,2,False,0,1,9,92,1,4.94,0.4,70.28,5.03,83.56,2.02,Medium-Sized City,91.0
Vienna,113.83,Weekend,Private Room,False,True,2,True,0,0,10,98,1,5.86,0.4,45.35,3.25,60.65,1.47,Suburbs,99.0
Vienna,166.89,Weekend,Private Room,False,True,2,False,1,0,9,92,1,2.29,0.26,114.67,8.21,174.83,4.23,Medium-Sized City,91.0
Vienna,184.19,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,98,2,7.18,0.38,40.64,2.91,51.53,1.25,Suburbs,99.0
Vienna,250.57,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,98,1,4.29,0.13,59.23,4.24,80.3,1.94,Medium-Sized City,99.0
Vienna,173.9,Weekend,Entire Home/Apt,False,False,5,False,1,0,10,94,1,5.23,0.68,91.41,6.55,80.52,1.95,Suburbs,97.0
Vienna,348.04,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,98,1,5.5,1.05,45.09,3.23,71.55,1.73,Suburbs,99.0
Vienna,157.77,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,89,1,2.79,0.31,93.19,6.67,143.92,3.48,Medium-Sized City,94.5
Vienna,331.67,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,93,1,2.59,0.33,116.9,8.37,182.83,4.42,Medium-Sized City,96.5
Vienna,331.67,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,70,1,2.76,0.52,110.09,7.88,163.81,3.96,Medium-Sized City,85.0
Vienna,200.55,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,100,1,10.47,0.56,31.35,2.24,36.46,0.88,Suburbs,100.0
Vienna,136.74,Weekend,Private Room,False,True,2,False,1,0,9,95,1,5.23,0.51,86.8,6.22,80.89,1.96,Suburbs,92.5
Vienna,173.9,Weekend,Private Room,False,True,2,False,0,0,9,94,1,11.94,3.73,27.18,1.95,32.45,0.78,Suburbs,92.0
Vienna,165.72,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,92,1,5.83,0.36,45.61,3.27,61.09,1.48,Suburbs,91.0
Vienna,187.93,Weekend,Entire Home/Apt,False,False,4,False,0,1,8,86,1,2.79,0.26,84.58,6.06,129.73,3.14,Medium-Sized City,83.0
Vienna,245.89,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,95,1,1.62,0.59,150.29,10.76,220.03,5.32,City Center,97.5
Vienna,103.08,Weekend,Private Room,False,True,2,False,1,0,10,95,1,4.39,0.89,55.13,3.95,82.97,2.01,Medium-Sized City,97.5
Vienna,382.39,Weekend,Entire Home/Apt,False,False,6,False,0,1,9,84,2,2.66,0.19,89.77,6.43,127.68,3.09,Medium-Sized City,87.0
Vienna,136.97,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,83,0,2.57,0.2,106.63,7.64,162.33,3.92,Medium-Sized City,86.5
Vienna,136.97,Weekend,Entire Home/Apt,False,False,2,False,0,1,8,80,0,2.59,0.17,106.07,7.6,161.17,3.9,Medium-Sized City,80.0
Vienna,140.94,Weekend,Entire Home/Apt,False,False,4,False,0,1,8,85,0,2.66,0.26,102.94,7.37,157.37,3.8,Medium-Sized City,82.5
Vienna,162.21,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,94,1,2.98,0.72,102.83,7.36,145.07,3.51,Medium-Sized City,92.0
Vienna,136.97,Weekend,Entire Home/Apt,False,False,2,False,0,1,8,84,0,2.66,0.23,103.28,7.4,157.49,3.81,Medium-Sized City,82.0
Vienna,148.42,Weekend,Entire Home/Apt,False,False,3,False,0,0,9,98,1,4.44,0.22,58.54,4.19,78.84,1.91,Medium-Sized City,94.0
Vienna,92.79,Weekend,Private Room,False,True,2,True,0,0,10,97,1,8.01,1.79,42.71,3.06,49.6,1.2,Suburbs,98.5
Vienna,149.59,Weekend,Private Room,False,True,2,False,1,0,9,90,1,4.57,1.31,53.9,3.86,82.24,1.99,Medium-Sized City,90.0
Vienna,150.76,Weekend,Entire Home/Apt,False,False,2,False,0,0,8,80,2,6.94,2.39,45.53,3.26,54.85,1.33,Suburbs,80.0
Vienna,136.97,Weekend,Entire Home/Apt,False,False,2,False,0,1,8,85,0,2.71,0.23,101.99,7.3,155.7,3.76,Medium-Sized City,82.5
Vienna,194.7,Weekend,Entire Home/Apt,False,False,3,False,0,0,10,96,0,3.42,0.61,84.74,6.07,112.36,2.72,Medium-Sized City,98.0
Vienna,196.34,Weekend,Entire Home/Apt,False,False,4,True,0,1,10,100,1,2.44,0.11,108.07,7.74,168.69,4.08,Medium-Sized City,100.0
Vienna,336.35,Weekend,Entire Home/Apt,False,False,4,True,0,1,10,96,1,2.76,0.18,87.67,6.28,122.57,2.96,Medium-Sized City,98.0
Vienna,286.33,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,95,2,3.01,0.45,104.85,7.51,146.58,3.54,Medium-Sized City,97.5
Vienna,274.88,Weekend,Entire Home/Apt,False,False,2,False,1,0,10,97,1,5.0,0.75,112.98,8.09,87.22,2.11,Suburbs,98.5
Vienna,266.46,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,98,1,3.43,0.85,73.33,5.25,109.06,2.64,Medium-Sized City,99.0
Vienna,248.0,Weekend,Entire Home/Apt,False,False,5,False,1,0,10,94,2,4.76,0.13,69.07,4.95,88.55,2.14,Medium-Sized City,97.0
