Student_ID,Date,Subject,Attendance_Status
S10886,2025-01-18,Math, Late
S00382,2024-10-25,English,Present
S01928,2024-08-26,History,Present
S10605,2024-08-19,Math,Present
S04009,2025-03-03,English,Left Early
S09716,2025-01-12,Science, Late
S00300,2025-01-19,History, Late
S05738,2024-03-22,Math,Late
S11152,2024-04-03,History,Absnt
S04286,2025-02-20,Geography,Present 
S01397,2024-09-20,Geography,Present 
S06259,2024-12-04,History,Late
S10652,2024-04-01,Science,Left Early
S10878,2024-05-14,Math,Late
S04052,2024-12-19,Math,Excused
S07290,2024-04-05,History,Left Early
S10416,2024-11-02,English,Absnt
S05478,2025-01-20,Science,Absnt
S08023,2025-02-01,Arabic,Present 
S08920,2024-10-22,Geography,Absent
S02972,2024-12-07,Geography,Left Early
S10614,2024-05-21,Math,Absnt
S00274,2024-09-16,Geography, Late
S04947,2024-07-21,History,Present
S09689,2024-11-09,History,Absnt
S08318,2025-01-04,Science, Late
S09575,2024-08-21,Science,Late
S04278,2024-04-28,Arabic,Excused
S02272,2024-08-14,Science, Late
S00272,2024-04-21,Arabic,Absent
S05173,2024-04-18,Arabic,Absent
S11613,2024-12-03,Geography,Left Early
S03292,2024-10-30,Geography,Present 
S01500,2025-03-03,Geography,Excused
S00766,2025-02-04,Math,Absent
S04719,2024-07-04,Geography,Left Early
S01699,2025-02-17,Math, Late
S10876,2025-02-07,Science,Absent
S03656,2024-04-11,Science,Left Early
S09874,2024-11-30,Arabic,Excused
S11857,2024-11-09,History,Late
S06791,2024-07-18,Geography,Absent
S10948,2024-11-23,Geography,Left Early
S11150,2024-12-12,English,Present 
S07183,2024-08-17,Arabic,Late
S10482,2024-05-27,History,Absnt
S01339,2024-04-04,Arabic,Absent
S00782,2025-02-01,History,Absnt
S02941,2024-12-26,Science,Late
S01119,2024-08-26,Science,Present
S06175,2024-04-30,English,Left Early
S04394,2024-06-17,Science, Late
S11252,2024-12-05,Math,Late
S11194,2024-03-28,Arabic,Present
S00602,2024-03-18,Arabic,Present
S06996,2024-07-04,Math,Absnt
S11966,2024-06-19,Math,Present 
S11929,2025-02-12,Math,Present 
S09497,2024-05-17,Math,Late
S11926,2024-07-04,History,Absent
S02617,2024-08-27,Math,Present
S04280,2024-09-11,English,Present 
S04532,2024-07-10,Arabic,Absent
S08285,2024-11-04,Arabic,Present
S03706,2024-05-20,Geography,Absnt
S09561,2025-01-21,Arabic, Late
S07907,2025-01-29,History,Present 
S10599,2024-03-28,Arabic,Present 
S10128,2024-05-27,English,Excused
S06723,2024-12-27,History,Late
S00461,2024-07-02,English,Present
S02338,2024-09-01,Geography,Absnt
S00346,2024-12-22,Science,Late
S00638,2024-08-23,Math,Left Early
S02555,2024-11-25,Science,Absent
S01136,2024-12-29,English, Late
S11444,2025-03-06,Arabic,Left Early
S09050,2025-02-18,English,Absnt
S01857,2024-09-05,Geography,Present
S11698,2024-09-17,English,Absent
S05950,2024-11-06,Arabic,Left Early
S04260,2024-07-14,Arabic,Absnt
S09940,2025-02-23,English, Late
S10772,2024-09-14,Science,Absnt
S08642,2025-01-24,History, Late
S08937,2024-06-22,Science,Absent
S06491,2024-12-30,History,Late
S10893,2025-02-28,Arabic,Absent
S07130,2024-12-27,History, Late
S05083,2024-07-08,Arabic,Excused
S01724,2024-12-14,Science,Absent
S08649,2024-07-03,English,Present
S02658,2024-12-02,Science,Absent
S08289,2024-12-14,English,Present 
S02842,2024-12-10,Science,Present
S00622,2024-04-09,Arabic,Absnt
S01724,2024-06-19,Math,Absent
S01501,2024-06-15,English,Present 
S09599,2024-11-04,History,Absent
S02591,2024-06-15,Geography,Present
S09162,2025-01-09,English,Absent
S07872,2024-05-14,Arabic,Absent
S02564,2024-03-15,Math,Left Early
S02543,2024-07-27,English,Present
S07639,2024-03-29,History,Left Early
S02539,2024-10-03,Science,Present
S11250,2024-04-14,English,Left Early
S02979,2024-07-08,English,Absnt
S09344,2024-09-17,Arabic,Absnt
S00887,2024-09-20,History,Absnt
S06795,2024-09-02,History,Present 
S01391,2024-10-13,English,Absent
S08120,2024-12-29,Science,Absent
S07731,2024-05-03,Arabic,Late
S09387,2024-08-29,History,Left Early
S09300,2025-02-07,Arabic,Late
S10996,2024-03-14,Science,Present 
S10749,2024-07-26,English,Present
S01320,2025-01-28,Science,Absent
S10412,2024-10-26,English,Present
S00374,2024-09-23,English,Present 
S04247,2025-02-17,English,Present
S00349,2024-07-28,English,Absnt
S00500,2024-11-27,Science,Present
S07846,2025-02-28,Science,Left Early
S07364,2025-01-12,History,Excused
S11538,2024-08-17,Geography,Present
S01030,2024-08-18,Arabic,Present 
S11834,2024-04-26,Math,Present
S04430,2024-07-07,Arabic,Absent
S11800,2024-09-25,Science,Absent
S00956,2024-03-28,Science, Late
S02920,2024-03-28,Geography,Present 
S08281,2024-05-26,Arabic,Present 
S02182,2025-02-05,Geography,Absnt
S06313,2024-08-24,Math, Late
S04716,2024-09-06,History,Absent
S00271,2025-02-06,History,Late
S04692,2025-01-03,English,Left Early
S05784,2024-04-13,Math,Late
S07790,2024-06-30,Math,Left Early
S06122,2025-01-26,Arabic, Late
S06131,2024-10-25,English, Late
S04207,2024-07-11,English,Present
S05243,2024-08-31,Science,Left Early
S11902,2024-03-12,Arabic,Present
S02046,2024-10-26,History,Absnt
S01062,2025-02-04,English,Left Early
S08392,2024-05-20,English,Left Early
S07219,2024-10-15,Geography,Absnt
S09890,2024-07-05,Science,Absnt
S01757,2024-08-18,Geography,Present
S01746,2024-05-15,Science,Absent
S09315,2024-04-14,Science,Absent
S06352,2024-05-06,Geography,Excused
S03837,2025-01-26,English,Left Early
S04399,2024-08-27,Math,Absent
S06946,2024-10-08,History,Absnt
S10483,2024-05-19,English,Present
S07421,2024-06-03,English,Excused
S10251,2024-05-23,Arabic,Left Early
S08419,2024-11-28,History,Left Early
S09232,2024-09-26,Science,Late
S00442,2025-01-11,Arabic,Present
S05050,2025-02-25,History,Late
S02928,2024-08-05,Geography,Late
S00459,2024-07-11,Science,Excused
S06285,2024-08-09,History,Present
S10572,2024-06-13,Geography,Present
S04505,2024-11-04,English,Left Early
S03573,2025-02-01,Science,Late
S05955,2024-09-10,Arabic,Left Early
S07052,2024-09-25,English,Excused
S07076,2024-06-21,Geography,Present
S08489,2024-11-09,English,Late
S10711,2024-06-05,History,Excused
S11742,2024-11-25,English,Present
S05133,2025-03-04,Science,Absnt
S08283,2024-05-06,Math,Present 
S08753,2024-10-26,Geography,Absent
S10951,2024-12-10,Science, Late
S00764,2024-09-16,Geography,Excused
S05319,2024-06-03,English,Late
S09012,2024-04-28,Geography,Absent
S09319,2024-11-10,Geography,Absnt
S05579,2025-01-19,English,Present
S03564,2024-08-26,Geography,Late
S08939,2024-10-18,History,Absnt
S01253,2024-12-04,Math,Absnt
S07534,2024-10-28,Science,Present 
S09733,2025-03-08,Geography,Late
S03649,2024-08-25,History,Left Early
S03372,2025-02-06,Geography,Absent
S01412,2024-11-29,Science,Late
S05222,2024-11-14,Arabic,Absent
S11996,2024-08-30,English,Absnt
S06198,2024-08-08,History, Late
S11768,2024-08-31,English,Present
S06147,2024-08-09,Science,Present
S05289,2024-12-18,Math,Present
S10415,2024-09-23,Math,Late
S04330,2024-04-16,Math,Excused
S09990,2024-04-24,English,Late
S04702,2024-06-22,History, Late
S03766,2024-06-06,Arabic,Absnt
S11616,2024-07-26,Math,Left Early
S03604,2024-06-22,Science,Absent
S02258,2024-05-27,English,Present
S08194,2024-09-10,Math,Excused
S06887,2024-04-02,Arabic,Late
S08927,2024-07-31,Arabic,Absent
S11260,2024-11-22,Geography,Present
S08814,2024-04-25,Science,Present
S03531,2025-02-05,Math,Late
S08713,2024-11-25,Arabic,Present
S11877,2024-07-26,Geography,Absent
S10896,2024-10-31,Science, Late
S04323,2024-08-14,Arabic,Late
S06825,2024-03-10,English,Excused
S07703,2024-05-28,Science,Left Early
S09651,2025-03-03,English,Present 
S10910,2025-01-08,Arabic,Late
S07460,2024-04-20,Math,Absnt
S09066,2024-07-29,Science,Left Early
S04190,2024-08-22,Science, Late
S10041,2024-08-24,History,Left Early
S04618,2024-10-04,History,Excused
S07760,2024-08-03,History,Left Early
S06658,2024-08-01,History,Excused
S08477,2025-02-03,History,Excused
S10552,2024-11-06,English,Excused
S11568,2024-12-06,English,Absent
S03879,2024-08-23,English,Excused
S08022,2024-12-17,Math,Absnt
S10278,2025-01-30,History,Excused
S06946,2024-11-22,History,Left Early
S09267,2025-01-02,English,Excused
S08409,2024-03-25,History, Late
S10071,2024-10-25,English,Absent
S05400,2024-05-23,Geography,Absnt
S07960,2024-09-24,Science,Present
S05710,2024-07-31,Math, Late
S02062,2025-01-27,Math,Absent
S09925,2024-05-22,Math,Present
S11289,2024-05-30,Math,Present
S02213,2024-11-05,History,Present 
S04768,2024-11-25,Geography,Present 
S07348,2024-11-21,Math, Late
S11563,2024-11-13,History,Absnt
S02761,2024-05-01,English,Late
S03564,2025-03-06,Math,Excused
S02894,2024-03-16,Geography,Absnt
S11726,2024-07-06,Geography, Late
S07243,2025-01-16,Arabic,Absent
S05424,2024-06-20,History,Excused
S10279,2024-12-26,Math, Late
S11693,2024-10-06,Science,Absent
S01841,2024-06-05,English, Late
S08563,2025-03-08,English,Present 
S09431,2024-08-12,Geography,Present
S07213,2024-11-26,History,Late
S06547,2024-08-10,Geography, Late
S08321,2024-06-27,English,Late
S08922,2024-03-14,Arabic, Late
S03047,2025-01-16,Science, Late
S11720,2024-10-03,Math,Excused
S06188,2024-05-07,History,Absent
S05079,2024-10-28,Arabic, Late
S10597,2024-12-30,English, Late
S03101,2024-04-27,History,Present
S11159,2024-09-05,English, Late
S04210,2024-09-02,English,Present 
S00260,2024-10-06,History, Late
S11289,2024-10-18,Science,Left Early
S09619,2024-07-23,English,Left Early
S08810,2024-10-08,Math,Absnt
S09629,2024-10-15,Math,Excused
S00770,2024-12-31,History,Late
S03081,2024-11-13,Science,Absnt
S11228,2024-08-11,History,Absent
S02788,2025-02-28,Science,Present 
S00323,2024-03-29,Arabic,Present 
S01509,2024-06-28,History,Absent
S08089,2024-11-18,History,Present
S10007,2024-06-30,Geography,Present
S06781,2024-10-24,Science,Absent
S10433,2025-03-07,Geography,Excused
S01473,2024-07-13,Science,Excused
S04355,2024-10-31,English,Late
S04066,2024-09-09,Geography,Present
S00166,2024-08-18,English,Absnt
S11609,2024-08-29,Geography,Present
S01419,2024-06-09,Math,Excused
S02527,2025-02-28,History,Late
S01673,2024-08-24,History,Absnt
S07335,2024-07-04,Geography,Absnt
S11126,2024-07-02,English,Absnt
S00519,2024-05-05,English,Late
S05340,2024-03-26,Math,Late
S08455,2024-03-11,Geography,Present 
S04378,2024-05-18,Geography,Present
S11119,2025-01-22,History, Late
S00780,2024-09-21,Science,Present
S05647,2024-04-29,English,Present 
S04627,2024-04-06,Geography,Excused
S07738,2024-07-27,English,Absent
S05730,2025-03-02,English,Late
S02951,2024-04-20,Geography,Absent
S09273,2024-07-21,English,Left Early
S06150,2024-06-25,Arabic,Late
S11744,2024-09-29,History,Late
S11871,2024-10-14,Math,Absnt
S03316,2024-06-05,Math,Late
S10864,2024-06-18,History,Absent
S06691,2025-03-08,Geography,Present
S07530,2024-04-29,Arabic,Excused
S11163,2024-07-25,English,Present
S07611,2025-02-13,Science,Late
S00080,2024-08-19,Geography, Late
S09903,2024-03-23,Arabic,Late
S01204,2024-11-08,Geography,Present
S11814,2025-02-03,Arabic,Left Early
S09112,2024-04-16,English,Excused
S07939,2024-09-04,Geography, Late
S11360,2024-10-08,Geography,Present 
S01149,2024-11-10,Arabic,Late
S04213,2024-04-13,History,Excused
S03363,2024-06-14,Geography,Absnt
S09146,2024-08-26,Science,Left Early
S10989,2024-06-13,Arabic,Late
S10489,2024-09-11,History,Present 
S08672,2024-06-17,Geography,Present 
S04980,2024-07-26,Math,Left Early
S01221,2024-05-05,Geography,Absnt
S07892,2024-05-20,Arabic,Absent
S03833,2024-12-21,Math,Present
S01251,2024-07-18,Science,Excused
S05119,2024-06-17,Science,Excused
S06233,2024-05-07,Science,Excused
S06505,2024-09-13,Math,Present
S02920,2024-08-28,Geography,Absnt
S10943,2024-08-07,Science,Excused
S07764,2024-03-25,Geography,Excused
S08041,2024-08-28,Arabic,Present
S07159,2024-05-13,History,Present
S02438,2025-01-27,English,Present
S04973,2024-08-08,Math,Left Early
S10952,2024-03-15,Geography,Absent
S10021,2025-03-01,History,Left Early
S08725,2024-03-22,Arabic,Absnt
S04596,2025-02-28,Math,Late
S06295,2024-07-28,Arabic,Left Early
S10124,2024-03-11,Math,Absnt
S11994,2024-04-15,History,Present
S08926,2024-03-09,English,Present
S03515,2025-01-09,Arabic,Absnt
S02365,2024-06-20,English,Absnt
S04955,2024-10-05,Science,Left Early
S12102,2025-01-25,Math,Present
S10127,2024-08-11,Science, Late
S03824,2024-10-02,History,Present
S03552,2025-01-30,Arabic,Late
S05903,2024-11-10,Science,Absnt
S05176,2024-07-19,Geography,Present 
S10288,2025-02-12,Geography,Present 
S03320,2024-05-07,Arabic, Late
S11927,2024-06-07,Science,Late
S11566,2024-10-07,Arabic,Excused
S01623,2024-12-06,English,Absnt
S09086,2025-01-08,History,Absent
S01306,2024-03-30,English,Present 
S09570,2024-03-15,Math,Absnt
S02399,2024-04-10,Geography, Late
S02178,2024-12-11,Geography, Late
S02833,2024-04-24,Math,Late
S09238,2025-01-17,Geography,Excused
S00433,2024-11-21,Geography,Left Early
S06728,2024-09-05,Math,Present
S08060,2025-02-15,Math,Left Early
S05331,2024-05-29,Geography,Present 
S06000,2025-01-17,Science,Present 
S09086,2024-08-17,Geography,Present 
S09888,2024-10-15,Science,Absnt
S01928,2024-11-28,Science,Present 
S01865,2024-08-26,Arabic,Present 
S07513,2025-02-27,Arabic,Absnt
S07076,2024-06-10,Science, Late
S04897,2024-12-31,Math,Left Early
S06172,2024-12-04,English,Excused
S02163,2024-09-06,Science,Absent
S00544,2025-03-09,Geography,Present
S04514,2024-07-12,Math,Left Early
S02082,2025-03-09,Geography,Absent
S07890,2024-05-18,Geography,Absent
S11832,2024-10-12,Science,Absnt
S11246,2024-09-26,History,Present 
S04286,2025-01-28,Math,Absnt
S03825,2024-12-20,English,Late
S06418,2025-01-20,Math,Present
S05968,2024-04-09,History, Late
S05683,2024-06-28,English,Absnt
S07498,2024-12-31,English, Late
S02389,2024-03-09,Arabic,Absent
S11820,2024-11-21,History,Present
S12111,2024-12-02,Math,Excused
S09155,2024-04-26,Arabic,Absnt
S01015,2025-01-27,Geography,Excused
S04210,2024-11-26,Arabic,Present 
S09512,2025-01-07,Science,Late
S09832,2024-07-10,Science,Absnt
S10589,2025-02-21,Math,Present 
S11337,2024-06-30,Math,Present 
S11906,2024-07-07,Arabic,Late
S08488,2024-09-05,History,Present 
S07322,2024-12-19,Geography,Absent
S08394,2024-06-19,Math,Late
S00416,2024-03-26,English,Late
S11641,2024-06-08,Arabic,Absnt
S02616,2024-05-09,Geography,Present
S08029,2024-06-11,History,Late
S00474,2024-09-02,Arabic,Present 
S09279,2024-12-19,Math,Present
S04281,2025-01-30,Geography, Late
S04718,2025-02-01,Science, Late
S04523,2025-03-06,Geography,Present 
S00713,2024-05-19,Geography,Absent
S06209,2024-10-20,Science, Late
S11827,2024-08-10,Math,Left Early
S09007,2024-11-24,Geography,Left Early
S05290,2024-06-21,Geography,Excused
S02706,2024-07-30,English,Absent
S09202,2024-09-23,Geography,Late
S01344,2024-05-17,English, Late
S07376,2025-01-28,Science,Excused
S10295,2025-02-16,Math,Absent
S10028,2024-10-14,Science,Present 
S08964,2024-11-02,Science,Left Early
S08375,2024-05-07,English,Excused
S07024,2024-06-26,Math, Late
S07143,2024-05-07,Science,Left Early
S09489,2025-02-27,Arabic,Present 
S06551,2024-10-17,Arabic,Present 
S00974,2024-10-29,Geography,Left Early
S02570,2025-01-03,Arabic,Absent
S05884,2024-07-01,Science,Absnt
S08114,2025-01-13,History,Absent
S07633,2024-03-09,Geography,Absent
S04814,2025-01-17,History,Absnt
S07391,2024-10-22,English,Absent
S11237,2024-12-31,Arabic,Late
S04370,2024-05-14,English,Absent
S07804,2024-08-08,Math,Late
S12051,2024-09-26,Arabic,Left Early
S00421,2024-09-26,Arabic,Excused
S02843,2025-02-15,History,Late
S02965,2024-05-24,Science,Absnt
S03486,2024-05-04,Arabic,Late
S11276,2024-07-27,Geography,Present 
S08313,2024-04-05,Math, Late
S05279,2024-04-28,English,Left Early
S08185,2024-09-10,English,Late
S07581,2024-03-13,History,Excused
S07499,2024-07-19,Science, Late
S01204,2025-03-04,English,Left Early
S05721,2024-04-26,English,Excused
S07122,2025-01-28,English,Left Early
S05356,2025-02-07,Geography, Late
S02361,2024-03-16,Science,Present
S11381,2024-06-24,History,Absent
S11745,2024-11-19,History,Late
S09274,2024-11-28,Geography,Present
S05728,2024-08-09,Math,Absnt
S00423,2025-01-24,History,Absent
S00326,2024-09-22,Math,Present 
S04505,2024-12-29,Arabic,Absent
S06825,2024-04-22,Geography,Excused
S06668,2024-12-14,Geography,Present
S06948,2025-01-17,Arabic,Excused
S10496,2025-02-06,English,Late
S06272,2024-03-10,English,Left Early
S11690,2024-08-05,Geography,Absnt
S10753,2024-10-09,Geography, Late
S02558,2024-10-01,English,Present
S02812,2025-03-06,Arabic,Absnt
S05916,2025-02-10,English,Excused
S00178,2024-07-18,Math,Absnt
S07813,2024-07-22,Math,Absnt
S07615,2024-06-10,History,Absent
S02324,2025-01-15,Science,Excused
S02143,2024-08-09,Geography, Late
S01851,2024-04-27,History,Late
S03897,2024-12-01,History, Late
S03354,2025-02-05,Arabic,Left Early
S12132,2024-06-30,Science, Late
S10156,2025-01-17,Geography,Present
S08782,2024-11-24,Arabic,Absent
S10136,2024-03-23,History,Present
S08285,2024-10-28,Geography,Absnt
S06528,2024-07-23,Science,Absent
S00973,2024-12-29,Geography,Present
S09649,2025-02-07,Math,Late
S07537,2024-08-14,Math,Present
S02544,2024-05-14,English,Present 
S03781,2024-10-31,Science,Left Early
S07475,2024-12-28,Math,Absnt
S07392,2024-08-01,Arabic,Excused
S06841,2024-03-30,Arabic,Absnt
S03785,2024-11-26,History,Left Early
S05781,2024-06-11,History,Present 
S04494,2024-04-04,Arabic,Present 
S04075,2024-04-11,English,Absnt
S08637,2024-04-29,History,Late
S11274,2025-02-05,Math,Absent
S03235,2024-03-18,Science,Late
S03788,2024-05-26,English,Absnt
S05531,2024-08-12,Geography,Present
S07532,2024-09-29,Arabic, Late
S04981,2024-05-13,Geography,Excused
S04165,2025-01-13,English, Late
S09048,2024-09-30,Arabic,Present 
S11477,2024-03-22,History,Left Early
S09372,2024-05-19,Geography,Excused
S05278,2024-06-19,Math,Left Early
S12055,2024-04-01,Arabic,Left Early
S09376,2024-05-17,Arabic,Absnt
S10682,2024-12-23,Science,Left Early
S04430,2024-12-16,Arabic,Absent
S05595,2025-01-01,Science,Present
S12017,2024-07-01,Geography, Late
S05634,2024-07-13,Geography, Late
S01581,2024-12-26,Math,Excused
S02352,2025-02-05,Geography,Excused
S10944,2024-07-31,Geography,Late
S10347,2024-04-15,English,Absent
S08688,2025-02-19,Geography,Absnt
S01484,2024-07-25,Science,Left Early
S11899,2024-03-23,Science,Present
S02708,2024-09-07,History, Late
S02986,2025-03-01,Arabic,Absnt
S03750,2024-06-08,Math,Left Early
S02501,2024-06-05,Science,Left Early
S06463,2024-12-11,Geography, Late
S05423,2025-02-26,Arabic,Present
S02917,2024-04-30,Math,Absent
S03052,2024-08-31,History, Late
S06528,2024-11-29,English,Left Early
S04012,2024-03-11,Science,Left Early
S12143,2025-02-09,History,Excused
S07869,2024-04-22,Science,Late
S06462,2025-01-17,Math,Left Early
S04699,2024-12-03,Science,Excused
S02472,2024-09-24,Geography,Excused
S10793,2024-11-01,Science,Present 
S06163,2024-12-23,Science,Present 
S05918,2025-01-30,English,Absnt
S05490,2025-02-02,Geography,Excused
S09476,2024-03-13,English,Absent
S05092,2024-03-22,Geography,Left Early
S01722,2024-12-23,Arabic,Absnt
S02178,2024-04-17,Arabic,Present
S04523,2024-10-10,Math,Absent
S05107,2025-03-02,History,Present 
S01850,2024-05-21,English, Late
S05500,2024-08-26,History,Absent
S05887,2024-11-01,Math, Late
S11291,2025-02-15,Geography,Excused
S09878,2024-03-24,Arabic, Late
S04118,2024-03-21,Science,Left Early
S02347,2024-07-07,English,Absnt
S04119,2025-01-05,History,Excused
S03404,2024-10-03,English,Excused
S00780,2024-10-14,History,Present
S00025,2024-10-22,Geography,Absent
S05416,2024-04-29,Geography,Present 
S03110,2024-10-10,English,Present
S04854,2024-12-11,English,Excused
S02999,2024-04-26,Geography,Present 
S08360,2024-04-09,Geography, Late
S06117,2024-11-14,History, Late
S03487,2024-04-18,Science,Present 
S05031,2025-01-29,Geography,Excused
S05841,2024-12-12,History,Left Early
S11791,2024-07-17,Science,Absnt
S06749,2024-09-08,Arabic, Late
S01567,2024-05-19,History,Present
S07500,2024-08-03,Math,Absnt
S01638,2025-01-08,Science,Absnt
S01869,2024-12-13,Arabic,Present
S04534,2024-08-15,Geography,Left Early
S07594,2024-08-08,History, Late
S00546,2024-04-19,English,Present 
S07338,2025-02-10,Geography,Left Early
S09064,2024-12-27,Arabic, Late
S09599,2024-12-03,Geography,Excused
S00158,2024-06-06,History,Excused
S08591,2024-05-09,Math,Late
S04486,2024-04-09,English,Absent
S02422,2024-10-17,Geography, Late
S05003,2024-07-25,Science,Late
S01160,2024-10-01,History,Left Early
S01014,2024-03-17,Geography,Left Early
S04957,2024-11-24,Arabic,Absent
S00178,2025-02-10,History,Present 
S09624,2024-03-14,Geography,Left Early
S04504,2025-01-11,Geography,Excused
S06914,2024-12-17,Math,Present 
S02267,2025-01-02,Geography,Left Early
S02883,2024-06-07,Science,Absent
S00805,2024-10-03,Geography,Present 
S03532,2025-02-05,Arabic,Absnt
S11492,2025-02-14,Science,Late
S05488,2024-05-02,Math,Late
S04638,2025-01-30,Geography,Present 
S00948,2024-06-01,History, Late
S11090,2024-09-08,Geography,Left Early
S11276,2024-12-22,Arabic,Excused
S07579,2024-05-15,Geography,Absent
S04806,2024-05-02,Geography,Absnt
S03215,2025-01-02,Geography,Excused
S08339,2025-02-09,Science, Late
S03597,2024-11-11,History,Present
S08972,2024-11-23,Math,Left Early
S05260,2025-02-15,Geography,Present 
S04129,2025-01-02,Science,Present 
S06064,2024-07-09,Arabic,Present 
S05967,2024-07-03,English,Left Early
S02461,2024-11-27,History,Left Early
S09866,2024-09-10,Math,Left Early
S06533,2024-06-29,Math,Excused
S05404,2024-04-10,English,Absent
S01814,2025-03-04,History,Late
S08324,2025-01-20,Arabic,Present 
S00803,2024-08-09,History,Present 
S04594,2025-01-02,History,Absnt
S05704,2024-07-31,Arabic,Left Early
S11306,2024-12-19,History,Present
S10444,2024-11-08,English,Excused
S00552,2024-04-27,Math,Left Early
S10658,2024-08-17,Science, Late
S08898,2025-02-06,English,Late
S08884,2024-07-27,History,Present
S11500,2024-08-27,Science,Present 
S11974,2024-12-15,History,Excused
S03259,2025-03-04,Science,Absent
S01229,2024-04-04,English,Excused
S07983,2024-06-05,History,Late
S11584,2024-08-23,English,Present 
S03365,2024-11-19,English,Absent
S06521,2025-03-03,Arabic,Present
S01340,2024-07-06,Arabic,Left Early
S10800,2025-01-26,English,Late
S04698,2024-07-31,Science, Late
S06579,2024-05-29,English,Absent
S10955,2024-04-16,Math,Left Early
S11518,2024-07-16,Science,Absnt
S03905,2024-08-05,Math,Excused
S11690,2024-08-23,History,Present
S04008,2024-03-16,Geography,Present
S11654,2024-11-09,History,Present
S09019,2024-04-03,Arabic,Present 
S08576,2024-12-11,Science,Present
S02569,2024-07-31,Math,Present 
S00135,2024-08-24,History,Present 
S01485,2024-10-31,History,Excused
S08317,2024-12-13,Arabic,Absnt
S09217,2024-08-12,History,Excused
S11063,2024-05-30,Arabic,Present 
S09558,2024-04-12,Science,Absnt
S04442,2024-06-20,English,Present
S06611,2025-02-04,Science,Absnt
S02222,2024-11-17,History,Present 
S08400,2024-08-29,Science,Absent
S03763,2024-09-22,Math,Excused
S04230,2024-09-01,Arabic,Present 
S02022,2024-03-19,Arabic,Present 
S11255,2024-06-16,History,Present
S07571,2024-09-16,Math,Left Early
S10182,2024-10-08,Science,Present 
S10759,2024-04-24,Science,Excused
S01790,2024-07-30,History,Present 
S04594,2024-12-19,Science,Left Early
S10491,2024-12-24,Arabic, Late
S04230,2024-08-15,Math,Absent
S10312,2024-05-26,Math,Late
S09533,2024-07-08,Geography,Late
S02064,2024-04-07,English,Present
S00557,2024-12-22,Geography,Present 
S10194,2025-01-04,English,Left Early
S06859,2025-02-24,History,Present 
S10696,2024-03-12,Science,Absnt
S11316,2025-01-23,English, Late
S09869,2024-06-06,History,Absent
S04305,2025-01-31,Science,Absnt
S06943,2024-08-21,Math,Absnt
S02008,2025-02-25,English,Excused
S00106,2024-09-13,Arabic,Late
S00901,2024-11-20,Science,Present 
S04925,2024-08-11,Arabic,Present
S02925,2024-10-06,Geography,Left Early
S09339,2024-12-18,Science, Late
S10383,2025-03-07,English,Excused
S06851,2024-09-06,Geography,Present 
S04134,2024-11-13,History,Excused
S03024,2024-04-13,Science,Present 
S09256,2024-07-18,Math,Left Early
S03901,2024-11-28,Geography,Present
S05004,2024-04-10,Arabic,Present
S09124,2024-09-14,Math,Absnt
S05476,2024-05-30,Math,Excused
S01071,2024-12-31,English, Late
S08677,2024-11-23,Geography,Absent
S00807,2024-11-23,Science,Absnt
S06488,2024-10-05,English,Absnt
S04060,2024-12-24,Arabic,Excused
S02973,2024-10-18,Math,Left Early
S06992,2025-01-15,History, Late
S04970,2024-04-09,Science,Late
S06870,2024-12-04,Arabic,Late
S03508,2025-01-17,Geography, Late
S04689,2024-03-27,History,Present 
S08031,2024-08-14,Geography,Left Early
S01754,2024-05-06,Arabic,Left Early
S00612,2024-05-17,Math,Late
S02718,2024-10-27,English, Late
S01527,2024-10-05,Math,Absent
S00076,2024-11-10,Math,Excused
S09927,2024-04-08,Science,Excused
S09916,2024-11-06,Science,Absnt
S09043,2024-03-16,Arabic,Late
S04703,2024-07-07,Arabic,Excused
S02219,2025-02-15,Science,Present 
S11762,2024-07-13,History,Left Early
S00044,2024-06-11,Math, Late
S11634,2024-11-07,English,Absnt
S01902,2025-02-13,History,Late
S00054,2024-12-17,Arabic,Absent
S05908,2024-03-14,Arabic,Left Early
S09080,2024-05-11,History,Late
S07917,2024-05-30,Arabic,Late
S09000,2024-05-30,Math, Late
S01453,2024-10-05,Arabic,Absent
S06880,2024-11-04,Arabic,Absent
S01355,2024-06-22,History,Absent
S07038,2024-12-28,Geography,Absent
S10591,2025-01-06,History,Absnt
S05284,2024-10-06,Math,Left Early
S00372,2024-10-08,Math,Present
S11472,2024-08-08,Science,Absent
S00299,2024-12-29,History,Absnt
S06521,2024-09-09,Science,Present
S08130,2024-10-01,Science,Excused
S06071,2024-12-17,History,Late
S10823,2024-06-03,English,Excused
S00294,2025-02-05,Science, Late
S05422,2024-08-13,Math,Absnt
S10100,2024-10-06,Arabic,Left Early
S03977,2024-07-18,Science,Absnt
S02009,2024-10-04,History,Excused
S11122,2024-06-16,Geography,Absent
S08546,2024-05-23,History,Present
S06447,2024-11-27,English,Present
S09252,2024-03-21,Science,Absnt
S01401,2024-05-07,History,Present
S11715,2024-07-10,Geography,Absnt
S05899,2024-10-09,Math, Late
S05419,2024-09-03,History, Late
S10357,2024-11-16,History,Absent
S06189,2025-02-11,Geography,Absent
S11938,2024-11-23,Geography,Present 
S04853,2024-04-11,Science,Late
S01703,2024-11-12,Science,Present
S02434,2024-07-16,Geography,Excused
S05988,2024-09-16,History,Excused
S00801,2024-05-27,English,Absent
